mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,visibility,radiac_solar_watios_m2,energ_solar_MJ_m2,uvindex,clase_hoy,clase_manana
7,16,15,13.5,89.9,20.5,166.7,100,8.1,253.7,22,9,nublado,nublado
8,17,14,13.2,87.9,16.6,185.5,95.8,8.7,292,25.3,10,nublado,nublado
7,23.1,20.1,16.4,73.7,20.5,169.1,98.8,10,238.6,20.5,8,nublado,nublado
11.974469,20.376629,17.068061,14.965858,83.74843,25.586063,165.600604,98.242789,9.028421,100.797401,8.598746,4.219623,lluvioso,lluvioso
6,22,19,16,77.3,27.7,156.6,100,10,223.3,19.2,8,nublado,nublado
4.025538,24.466805,20.022383,17.4,78.031376,27.343628,171.526248,40.62151,9.460618,241.503784,19.603646,8.642132,parcialmente_nublado,despejado
4,26.370241,18.927529,16.752832,79.726444,15.34985,181.862776,21.663957,8.76438,291.898136,25.051622,10,parcialmente_nublado,despejado
3,29.1,23.1,21.5,81.1,21.6,193.1,70.3,10,242.3,21,9,lluvioso,lluvioso
3,25,19,18,81.4,22.3,171.9,46,9.6,310.5,26.9,10,parcialmente_nublado,parcialmente_nublado
4.654254,23.720011,18.629066,17.441059,80.810226,27.623654,178.352546,50.183976,9.520712,215.262956,18.196312,8,parcialmente_nublado,despejado
6,23,19.8,16.1,74.5,13,193,82,8.7,235.1,20.3,8,parcialmente_nublado,nublado
10,18.7,15.6,14.5,86.1,22.3,185,97.9,8.5,283.8,24.7,10,lluvioso,lluvioso
3,30.1,23.1,21,76.8,18.4,197.3,80.8,10,235,20.4,9,lluvioso,lluvioso
3,29,21,20.6,79.5,20.5,174.8,80.6,9.5,218.5,19,9,lluvioso,lluvioso
4,24.015172,20,19.093746,84.490897,30.762976,161.008481,57.613351,8.673198,271.949094,23.242016,9.385704,parcialmente_nublado,despejado
7,19.1,14.7,12.5,76.7,18,172.7,95,9.5,216.8,18.6,8,nublado,parcialmente_nublado
10,17,14,13.5,86.4,13,198.5,100,6.9,324.7,28.1,10,nublado,nublado
6.863747,19.182089,16.444528,13.523768,78.851091,18.903432,180.839855,99.30051,9.174718,76.081605,6.51769,3.915933,nublado,nublado
4,24.45131,17.276576,15.979513,77.217692,20.897891,168.00542,22.279658,9.232287,268.607416,24.195699,9.340599,parcialmente_nublado,despejado
3.828098,25.226861,20.753383,19.619184,83.559417,31.432186,164.2899,41.957079,9.177193,297.578837,25.600953,10,parcialmente_nublado,despejado
4,24.138745,20.067652,17.844441,78.390618,28.489686,168.743926,48.984353,8.274092,252.797971,22.678794,9.488732,parcialmente_nublado,despejado
10,19.1,15.1,14.023388,82.622592,15.146586,217.800494,92.473279,8.645059,264.842967,23.173545,9.425071,lluvioso,lluvioso
4,26.9,20.7,19.4,80.2,20.5,181.3,75.5,10,225.5,19.6,9,lluvioso,lluvioso
5,21,18.7,17,82.9,20.5,199.5,98.2,8.2,262.1,22.6,9,nublado,nublado
5,23.588801,17.625922,15.462236,76.28135,16.91417,167.742426,64.502421,10,195.910716,17.234819,7.033951,parcialmente_nublado,nublado
4,25.1,20.1,17.4,76.6,25.6,170.6,46.7,9.7,245.5,21.1,9,parcialmente_nublado,despejado
8,19.2,16.1,14.8,84.6,25.9,164.8,100,9.4,223,19.1,8,nublado,lluvioso
10,19.1,15.1,14.2,82.3,27.6,173.8,74.5,10,218.1,18.9,9,parcialmente_nublado,parcialmente_nublado
7.612735,20.049239,14.830669,13.077226,81.903622,17.718691,211.126545,87.158919,8.803566,244.939659,21.102127,8.810931,nublado,nublado
1,26.1,18.9,18,80.8,24.1,167,88.2,9.4,185.7,16,7,lluvioso,lluvioso
3,25.1,19.1,18.8,83.6,18.4,189.7,85.5,9.4,178.8,15.3,7,lluvioso,lluvioso
7,20.1,15.7,13.9,79.6,18.4,177.3,87.8,8.8,103.7,8.9,6,parcialmente_nublado,parcialmente_nublado
4,24.962989,19.888086,16.952194,75.037451,28.920123,163.734933,56.355368,10,262.110633,22.6,9,parcialmente_nublado,despejado
9,18.330333,14.903681,14.023605,85.31252,26.371371,227.53709,99.613998,8.157894,255.388004,22.56545,9,lluvioso,lluvioso
5.712386,24.275695,18.900686,18.147214,81.816911,23.246084,172.092925,49.56516,9.951313,229.852863,19.695484,8,parcialmente_nublado,despejado
6.583171,17.2,15.1,13.492824,85.347345,20.031395,170.36855,85.431511,6.9022,236.456021,20.4,8,parcialmente_nublado,despejado
11,22.1,17.1,15.6,80,25.6,174,69.5,9.6,274.6,23.7,9,lluvioso,lluvioso
11,20.856903,17.169232,14.990397,79.8675,22.928785,172.249434,79.6,9.598114,195.980226,16.992207,8,parcialmente_nublado,nublado
11.571351,24.750233,20.074948,17.112754,79.557805,25.381921,170.327863,78.739404,10,186.202637,15.932931,8,lluvioso,lluvioso
7,22,18,14.8,75,20.5,167.8,97.3,10.4,245.7,21.3,9,nublado,parcialmente_nublado
5.242751,22.439422,17.595772,13.466512,81.795308,26.85313,172.842232,28.863562,9.486791,220.657525,19.622262,8,parcialmente_nublado,despejado
3,27.197742,22.1,19.908275,76.17922,28.709797,168.430052,53.252371,9.564543,265.169255,22.855466,9.071027,lluvioso,lluvioso
4,24.088843,19.589191,18.009233,81.672356,14.433922,175.792843,47.098206,9.658638,247.117115,21.681001,9,parcialmente_nublado,despejado
2,31.1,23.9,20.3,68.5,14.8,193.1,87.9,10,230,19.9,9,lluvioso,lluvioso
8,17,15,13.5,86.9,16.6,242.5,100,9.8,260.7,22.6,9,nublado,nublado
3.748661,26.066576,20.322875,18.839118,78.801397,20.250687,192.562504,78.932306,9.837761,328.231146,28.598398,10,parcialmente_nublado,despejado
7,21.1,18.3,16.9,81.4,20.5,173.1,96.4,9.4,215.8,18.8,8,nublado,nublado
1.508793,28.665428,23.605854,21.700072,81.198485,20.056993,177.020011,84.840178,9.937631,213.504103,18.314696,8.871766,lluvioso,lluvioso
7,16.574942,15.157466,14.537043,86.661822,23.328824,162.279015,98.80222,9.345702,250.742592,21.659516,9,nublado,nublado
6,21.1,18.1,16.3,84.1,18.4,187,99.2,9.8,203,17.5,7,lluvioso,lluvioso
4,24.1,17.1,17.4,83.2,18.4,193.6,43.7,9.7,215,18.6,8,parcialmente_nublado,parcialmente_nublado
12,23,19,17.2,81.6,24.1,165.3,77.7,10.5,185.2,15.9,6,parcialmente_nublado,parcialmente_nublado
1,27,19,18,76.4,13,188.8,68.8,10,296.2,25.8,10,parcialmente_nublado,parcialmente_nublado
8.410551,22.330476,17.182907,15.301542,81.417996,23.093105,171.555214,59.398561,10,168.539899,14.6,6.480803,parcialmente_nublado,lluvioso
5.470741,24.593632,15.204483,12.941033,77.908117,23.449689,168.613194,37.498522,9.849771,230.237729,20.334353,8,parcialmente_nublado,despejado
2,29.153168,23.346745,21.159177,73.860071,23.189573,171.55284,68.448132,10,271.023886,23.373613,9,lluvioso,lluvioso
3,30,24,20.6,70.8,20.5,181.2,80.2,10,227.1,19.6,9,lluvioso,lluvioso
3.436439,25.944517,20.882755,20.183694,78.488296,31.162903,164.917224,44.027734,9.707541,334.73091,29.621926,10,parcialmente_nublado,despejado
9,17,15,13.6,87.4,13,193.2,96.3,6.5,279.2,24.3,9,nublado,nublado
4.565619,22.469445,18.888237,15.490812,83.197453,18.731264,200.284865,45.827353,9.285306,252.042019,22.134376,9,parcialmente_nublado,despejado
10,22.1,17.7,15.8,81.2,25.9,172.7,79.6,9.5,120.4,10.3,6,parcialmente_nublado,parcialmente_nublado
4.17004,23.80101,18.1,16.80369,80.23377,22.1,175.151696,47.74938,9.915049,228.178766,19.330301,8.271098,lluvioso,lluvioso
7.571877,18.126079,16.17553,13.266432,80.725353,19.31457,183.261355,99.226398,8.909683,72.355839,6.41143,3.418898,nublado,nublado
6,20,19,15.7,79,24.1,161.3,100,9.8,229.5,19.8,8,nublado,nublado
3,30.1,22.1,20.3,77.1,24.1,170.5,71.5,10,255.7,22.1,9,lluvioso,lluvioso
6,20.1,16.9,15,83.4,20.3,190.6,99.4,10,213.4,18.4,8,nublado,nublado
8,17.2,15.1,13.1,84.7,27.7,171,100,8,62,5.3,3,nublado,lluvioso
4,25.170496,18.11914,17.009528,75.965833,23.913431,171.195715,16.546537,10,260.292288,22.055232,9,parcialmente_nublado,despejado
12,22.1,18.1,16,80.6,32.9,166,87.9,10,143,12.3,6,lluvioso,lluvioso
4,26.1,20.7,19.3,80.6,22.3,176.8,41.2,10,267.8,23.1,9,parcialmente_nublado,parcialmente_nublado
7,19.1,16.1,14.4,82.6,20.5,172,99.4,9,202.1,17.6,7,nublado,parcialmente_nublado
5.887849,22.204947,17.280015,14.505097,82.318686,24.957712,175.459978,58.338877,9.810303,235.920462,20.444705,8.132663,parcialmente_nublado,despejado
12,24.350441,20.064195,17.186961,80.608018,23.786858,175.541677,69.257456,9.107472,234.006238,20.556365,8.839803,lluvioso,lluvioso
2,26,22,20.2,82,14.8,178.7,91.5,10.3,268.6,23.1,10,nublado,nublado
6,19.2,16.1,14.1,80.3,16.3,177.5,99.6,9.3,78.3,6.9,3,nublado,nublado
1,25,20,18.1,81,16.6,212.2,55.3,9.2,336.6,29,10,parcialmente_nublado,parcialmente_nublado
11,22,17,15.1,78.8,14.8,181.9,66.2,10.3,340.7,29.5,10,parcialmente_nublado,parcialmente_nublado
8.033716,17.611245,15.1,14.557742,87.69296,18.133541,186.739042,99.779875,9.352661,250.078273,21.757223,8,nublado,nublado
2,27,20,20,81,16.6,180.6,80.4,8.6,191,16.7,7,parcialmente_nublado,parcialmente_nublado
4,25.1,18.9,16.6,74.8,25.6,164.5,22.2,10,260.9,22.6,9,parcialmente_nublado,despejado
9,20.4,16.1,15,85,18.4,178.3,98.8,9.8,283.4,24.5,10,lluvioso,nublado
2.32633,27.083885,20.117679,19.857815,77.882049,22.521989,164.472212,37.665175,9.53901,310.907025,27.497631,10,parcialmente_nublado,despejado
12,22.165357,18.030865,16.24395,80.334599,29.496617,166.398336,81.826607,9.905779,203.523191,17.137763,8,lluvioso,lluvioso
1,26.1,21.9,18.8,74.2,25.9,165.7,82.1,10,140.8,12.2,6,lluvioso,lluvioso
9.787374,21.1,17.49233,15.151675,80.516669,17.094174,185.172372,97.264421,9.164876,273.933499,23.327085,9.308622,nublado,lluvioso
3,27.1,21.1,19.2,76,14.8,183.1,84.5,10,297,25.7,10,parcialmente_nublado,lluvioso
2.150509,27.081491,20.422299,20.410027,82.528952,15.336824,201.779628,92.534215,9.752838,155.060214,13.220495,6,lluvioso,lluvioso
5.546638,17.328082,15.1,13.767464,82.378451,15.194786,194.834843,57.042902,7.593922,238.070417,20.69978,8.057461,parcialmente_nublado,despejado
11,22,17,15.5,81.6,24.1,172.8,85.7,10.2,332.8,28.9,10,parcialmente_nublado,lluvioso
4.600138,21.215533,15.793374,17.358249,82.658655,14.40291,219.5143,49.21932,9.020736,244.684468,21.076716,9,parcialmente_nublado,despejado
4,24.739054,20.018714,17.045992,76.59196,28.77225,162.732412,55.99761,9.986784,261.813314,21.405681,9,parcialmente_nublado,despejado
7,24.1,20.1,15.8,69.3,31.7,164.3,70,10,216.3,18.7,8,lluvioso,parcialmente_nublado
10,19.1,15.1,13.1,82.1,22.2,174.6,81.7,8.9,195.7,16.8,8,parcialmente_nublado,lluvioso
10,19.2,15.1,13.1,78.9,31.5,171.7,64.2,8.9,259.2,22.2,8,parcialmente_nublado,nublado
7,19.1,15.4,12.7,75.1,20.5,174.7,92.7,9.2,56.3,4.7,2,lluvioso,nublado
10,20.1,15.9,14.2,82.4,18.4,204.8,78.8,8,231.5,20,9,parcialmente_nublado,lluvioso
5.597625,20.676919,17.291551,14.911491,82.295364,14.8,234.242967,83.356103,8.669575,212.89444,18.4,8,parcialmente_nublado,nublado
11,22.1,18.1,16.4,80.9,22,170.6,97.5,9.9,312.3,27.2,10,nublado,nublado
2,27.1,20.8,19.6,82.7,22.3,178,83.8,10.3,233.4,20,7,parcialmente_nublado,parcialmente_nublado
12,22.1,17.7,16.1,79.9,32.9,169.8,85.8,9.9,204.3,17.5,8,lluvioso,lluvioso
4,24.932384,17.907915,15.920773,76.023482,22.591176,174.635114,25.287132,9.043791,271.599092,24.805438,9.452364,parcialmente_nublado,despejado
9,18.1,14.7,12.6,81.7,29.5,162.6,97.5,8.4,303.1,26.1,10,nublado,nublado
1,24.2,19.1,18.1,80.3,29,172.7,63.3,9.7,240.9,20.6,7,parcialmente_nublado,lluvioso
3,26,21,19.8,84.5,25.9,170.1,75.5,10,196.5,17,8,parcialmente_nublado,parcialmente_nublado
10,19,15.9,14.7,87.3,13,196.8,99.5,6.9,318.5,27.5,10,nublado,parcialmente_nublado
4,26.1,19.1,17.6,79.2,20.1,189.8,54,10,207.1,17.8,8,lluvioso,despejado
9,20.1,16.7,15.1,79.9,24.1,171,81.7,10,296.1,25.7,10,parcialmente_nublado,parcialmente_nublado
8,18.2,14.7,11.9,78.1,22.3,174.9,80.3,9.6,252.8,21.9,9,parcialmente_nublado,nublado
8,16.1,14.1,12.2,82.4,24.1,197.3,97.1,9.2,224.9,19.5,8,lluvioso,lluvioso
1.731446,26.008521,20.315025,18.834004,76.838165,18.231618,188.141234,78.684702,8.689506,317.907686,26.157205,10,parcialmente_nublado,despejado
4.116429,22.988241,16.357675,16.173512,80.702478,22.88925,179.872941,41.331039,9.818073,249.668996,21.87858,9,parcialmente_nublado,despejado
11,23,18,16.3,77.8,27.7,176.9,96.9,9.9,333.1,28.7,10,nublado,parcialmente_nublado
3,29.1,23.1,20.9,77,20.5,174.8,87.7,10,184.1,16,8,lluvioso,lluvioso
6.81242,26.723163,21.061937,19.337802,79.146578,28.17657,166.658053,62.410784,9.871878,332.226723,29.710161,10,parcialmente_nublado,despejado
6.132545,18.025941,16.151921,13.889265,78.990579,18.211179,179.422904,99.811066,8.137906,199.248188,17.036529,7.334341,nublado,nublado
8,20.1,15.6,13.8,81.2,16.3,192,98.3,9,110.3,9.5,6,nublado,lluvioso
4,24.731729,17.37773,17.743781,80.209756,16.904643,193.505842,64.196072,8.48485,294.487767,25.325505,10,parcialmente_nublado,despejado
11,21,17,15,80.4,29.5,169.8,83.7,9.9,309.7,26.6,10,parcialmente_nublado,parcialmente_nublado
10.570214,21.461794,18.053951,15.44104,79.022647,24.367877,167.647046,94.372325,9.995826,330.698288,28.565734,10,nublado,nublado
2,30,23,20.5,76,22.3,171.3,83.6,10.3,138.4,12,6,parcialmente_nublado,nublado
11,20.2,17.9,15,77.3,24.1,177.9,98.8,9.8,332.3,28.7,10,lluvioso,lluvioso
2,26.1,21.9,20.8,83.1,25.9,166.5,60,10.2,291,25.2,10,parcialmente_nublado,parcialmente_nublado
7.985507,24.350227,18.964077,17.827813,76.039485,23.683523,174.445248,68.428411,9.231174,283.348428,24.459626,9.581439,parcialmente_nublado,nublado
7.624572,18.243008,15.133307,13.42708,83.298652,26.60739,173.054852,96.182722,8.859691,56.753757,5.096745,2.757297,nublado,nublado
3,29.1,22.1,20.1,74.4,20.5,182.8,66,10,238.5,20.7,9,lluvioso,lluvioso
4,24.073502,18.933372,17.170461,82.511849,20.668169,178.228583,47.329074,8.131671,286.739939,24.987164,10,parcialmente_nublado,despejado
7,18.1,15.1,12,75.3,16.6,203.9,92.1,8.5,234.5,20.2,8,nublado,lluvioso
2,26.7,21,19.1,80.3,20.5,177.6,71.5,10.4,296.8,25.6,10,parcialmente_nublado,parcialmente_nublado
6.543652,25.518625,20.783629,18.70482,77.98069,24.19369,174.079239,58.816236,9.839326,349.803881,30.4,10,parcialmente_nublado,despejado
8,18,15,13.9,86.1,14.8,177.1,100,7,281.7,24.4,9,lluvioso,nublado
9,21.1,17.1,14.9,76.7,14.8,181.1,81.3,9.4,287.4,25,10,lluvioso,lluvioso
1,23.7,17.8,17.2,83.8,13,225.4,65,9,247.6,21.3,9,parcialmente_nublado,parcialmente_nublado
1,22.1,19.1,17,78.9,24.1,206.7,76.2,9.8,311.1,26.8,10,parcialmente_nublado,parcialmente_nublado
7,21.1,15.4,14.3,81,27.7,172.2,78.2,9.4,139.7,11.9,6,lluvioso,lluvioso
7,19.1,16.1,14.5,85,16.6,180,100,7.7,229,19.7,8,nublado,nublado
2,28.1,23.9,20.5,74,27.7,168.5,68.2,10,288.9,25,10,parcialmente_nublado,parcialmente_nublado
6,22.216636,19.402979,17.386279,77.116163,28.334661,158.815563,99.454141,10,220.584737,18.948882,8,nublado,nublado
1,26,21,18.9,77.4,31.7,164.6,58.1,10,305.2,26.4,10,lluvioso,lluvioso
4,24.316798,18.342278,16.065061,75.799927,23.304535,169.438435,23.309002,9.392971,262.802302,23.012761,9.242005,parcialmente_nublado,despejado
4.683816,20.415646,18.076967,13.336192,81.4946,18.91889,177.110383,57.206943,9.307834,259.41719,21.495897,9,parcialmente_nublado,despejado
8,17.1,14.9,12.3,79.9,20.5,223,97.1,9.8,233.6,20.3,9,nublado,parcialmente_nublado
2,26.1,19.1,17.4,77.9,18.1,188.9,86.3,10,260.5,22.6,9,parcialmente_nublado,parcialmente_nublado
8,17,14,13.1,86.6,16.6,178.4,99.1,8.2,276.4,23.7,9,nublado,nublado
8,19,15,13.2,83.2,13,188.5,91,7.6,268.2,23.1,9,nublado,nublado
1,27.1,21.1,19.8,80.1,25.9,170.3,66.6,9.8,234.2,20.2,9,parcialmente_nublado,parcialmente_nublado
4,23,17,16.2,84.2,13,227.4,77.9,8.9,249.5,21.7,9,parcialmente_nublado,parcialmente_nublado
4.773572,25.338661,16.698161,16.862918,77.69403,23.098155,182.189954,24.330713,9.8725,253.38248,21.64145,9,parcialmente_nublado,despejado
2,26.4,21.7,20.1,80.9,25.4,170.9,74.9,9.7,227,19.7,9,lluvioso,lluvioso
6,21,18.9,17.2,86.3,24.1,169.5,98.9,8.3,205.7,17.8,8,nublado,parcialmente_nublado
9,20.559947,14.806183,14.012457,78.89707,17.133639,226.908929,99.420172,9.745275,244.153858,20.781966,9,nublado,lluvioso
10,20.1,16.1,14.2,81.1,31.7,169.4,87.5,9.4,214.3,18.4,9,parcialmente_nublado,nublado
5,18.198882,15.419594,15.106145,82.337307,20.752293,185.023037,56.570693,9.309418,247.542043,21.755546,9,parcialmente_nublado,despejado
4,23.1,17.9,16,79.1,29,173,72.3,10,279.3,24.1,9,lluvioso,lluvioso
10,21.2,17.1,15.6,83.6,18.4,230.4,87.1,9.5,264.8,22.7,9,lluvioso,lluvioso
3,27.1,20.896105,19.499821,80.15865,20.117667,187.278112,79.61275,9.732304,228.853732,19.7,9,lluvioso,lluvioso
3.891189,27.656357,19.047056,18.403419,80.402865,20.220966,172.806911,26.379504,9.261007,296.993842,26.729034,10,parcialmente_nublado,despejado
2,26.7,22.1,20.9,83,22.3,178.9,70.4,10,187.9,16.2,8,lluvioso,lluvioso
1,27.1,21.1,18.1,73.6,22,186.8,88.2,10,265,23,9,lluvioso,lluvioso
8,18.1,16,13,77.9,18.4,174.5,100,10.4,264.9,22.8,9,nublado,nublado
7.681552,18.152264,15.815578,13.09686,80.80277,21.296065,175.992356,99.679785,8.729697,230.993518,20.003428,8,lluvioso,lluvioso
10,21,16,14.6,82.5,27.7,166.8,85.2,9.7,317.4,27.4,10,parcialmente_nublado,parcialmente_nublado
8,18.2,14.6,12.8,82.3,23.9,170.6,88.3,8.4,248,21.4,9,parcialmente_nublado,nublado
4,25.1,19.347227,17.4,76.799429,23.458173,174.444757,46.268522,9.965425,243.145227,19.500536,8.734976,parcialmente_nublado,despejado
7,19.2,16,15.7,90.6,11.2,180.5,89.9,6.1,230.5,20,8,parcialmente_nublado,nublado
7,21.2,16.4,14.4,76.5,20.5,171.8,78.2,9.8,234.2,20,8,parcialmente_nublado,nublado
12,20.1,17.9,16.3,86,25.9,171.8,84.5,9.8,209.1,18.2,6,parcialmente_nublado,parcialmente_nublado
4,23.1,18.1,16.5,82.3,12.9,202.1,68,8.2,189.7,16.5,8,lluvioso,lluvioso
5,25,20,17.7,77.4,29.5,163.1,64.9,10,256.4,22.2,9,parcialmente_nublado,parcialmente_nublado
4,24.065626,20,17.571726,84.688378,30.061535,162.512351,54.421385,8.78821,265.504022,23.762291,9.456098,parcialmente_nublado,despejado
10,17,14,13.1,85,24.1,174.2,100,9,330.5,28.5,10,nublado,parcialmente_nublado
7,21.734597,16.793593,14.327551,76.354376,20.5,171.655585,78.558867,9.725632,234.607221,20.316898,8,parcialmente_nublado,nublado
11,23.1,17.1,16.3,83.7,24.1,181.2,71.7,9.7,314.8,27.1,10,parcialmente_nublado,parcialmente_nublado
4,27.916965,18.58807,17.278815,76.504036,15.249917,178.344718,11.022821,9.998693,292.690615,23.196085,9.432707,parcialmente_nublado,despejado
5.502693,26.07904,19.022091,18.221011,82.087049,26.493782,170.846455,58.297773,9.952579,211.738516,20.089054,8,parcialmente_nublado,despejado
3,27,20.8,20.3,83.5,31.7,164.1,38.4,9.5,310,26.8,10,parcialmente_nublado,despejado
8,19.1,15.1,13.9,85.4,16.6,199.8,100,9.3,225.2,19.3,8,nublado,nublado
4.843485,22.447263,18.376167,16.704962,82.487371,18.915331,195.667719,48.126407,9.467705,252.578066,22.037035,9,parcialmente_nublado,despejado
10,18.1,14.9,13,81.8,25.8,172.3,92.1,8.9,94.2,8.2,4,nublado,parcialmente_nublado
12,24.1,19.1,16.5,77.3,24.1,172.9,61.3,10.6,275.5,23.8,9,parcialmente_nublado,parcialmente_nublado
11,22,18,16,80.6,24.1,171.2,97.1,9.6,329,28.6,10,nublado,nublado
2,28.1,23.1,21.8,82.7,18.4,198.2,90.2,10,236.3,20.4,9,lluvioso,lluvioso
1,24.1,19.1,18.2,83.5,20.5,188.3,80.6,10,250.1,21.6,9,lluvioso,parcialmente_nublado
3.808573,26.180749,20.226971,17.659467,77.255519,23.974753,179.448478,77.035913,10,227.533494,19.70344,8,lluvioso,lluvioso
7,17.4,15.1,13.2,85.5,24.1,173.5,97.9,8.8,218.2,18.8,8,lluvioso,nublado
4,23,19,17.9,84.7,14.8,178.8,78.7,9.4,262.8,22.6,9,parcialmente_nublado,nublado
12,24.2,18.1,17.7,81.6,27.7,169.4,75.4,9.8,281.1,24.4,9,lluvioso,parcialmente_nublado
5.06123,18.800356,17.775635,14.106473,81.400684,27.150825,169.249231,27.283707,9.739075,227.392838,19.438997,8,parcialmente_nublado,despejado
6,23.2,20.7,17,73.4,27.7,151.1,85.8,9.8,234.9,20.3,8,parcialmente_nublado,parcialmente_nublado
4.951983,23.832325,18.701483,17.266164,76.773174,25.079747,189.775784,44.99539,9.649737,249.367677,21.368058,9,parcialmente_nublado,despejado
9,21,16.9,15.3,82,24.1,170.7,70,9.4,305,26.3,10,parcialmente_nublado,parcialmente_nublado
1,26,21,18.4,76.7,24.1,184.6,63.1,10,228,19.7,9,lluvioso,parcialmente_nublado
5.509122,18.801781,18.395002,14.107247,76.310702,25.64821,165.169603,29.122886,9.860243,243.466679,21.186778,8.269259,parcialmente_nublado,despejado
4.25343,24.617527,18.941819,17.806804,78.412903,25.412806,166.825321,46.73767,9.942884,228.48892,19.924146,8,parcialmente_nublado,despejado
1,25.2,21.9,20,81.5,33.1,163.3,71.2,9.8,282.9,24.3,9,parcialmente_nublado,parcialmente_nublado
10.852542,20.6285,15.523856,15.361392,77.915525,26.854468,165.614919,66.110343,9.508323,279.790238,24.333609,9,parcialmente_nublado,nublado
4.84108,24.9207,16.201956,13.893914,79.318289,24.505971,173.784808,15.194212,9.874607,243.421218,20.733915,8.172557,parcialmente_nublado,despejado
10,22.1,17.9,15.2,77.2,22.3,184.6,81.8,9.3,304.4,26.3,10,lluvioso,parcialmente_nublado
6,20,18,15.9,84.4,13,172.1,100,10.4,229.2,19.8,8,nublado,nublado
8,19.1,15.7,13.9,83.9,14.8,191.9,99.6,9.7,257.6,22.4,9,nublado,lluvioso
10.399377,19.790301,16.698108,13.455002,79.464797,17.168281,218.943918,94.582731,8.405457,139.662448,12.152132,7,nublado,nublado
1,27.1,22.1,20.4,80.1,27.7,168.5,80.4,10,211.5,18.1,8,lluvioso,lluvioso
3,25.1,20.9,20.4,87.1,17.2,199.7,74.8,9.6,257.8,22.2,9,parcialmente_nublado,lluvioso
5.481104,20.602285,17.713322,17.28324,80.505298,26.195505,168.86966,65.154843,9.189875,221.612995,19.325366,8,lluvioso,lluvioso
4,25.615249,19.58873,17.36374,76.558862,23.894665,174.378552,32.168358,9.926748,245.733485,21.167912,9,parcialmente_nublado,despejado
12,25.019581,19.266058,17.506638,81.989454,18.549583,186.443702,82.227401,9.754463,210.376716,18.180514,8,lluvioso,lluvioso
1,30.2,22.9,19.6,69.3,16.4,186.6,87.1,10,155,13.4,6,lluvioso,lluvioso
11,21.4,18.1,17,84.7,22.3,178.7,76.3,10,297.7,25.5,10,parcialmente_nublado,parcialmente_nublado
6.760421,20.64993,17.916558,15.926515,82.559596,23.29379,162.87859,96.879836,10.249035,213.992222,18.506903,8,nublado,nublado
6.974053,17.377887,15.234894,14.301316,81.072613,17.189939,191.001353,99.683688,8.472864,216.03459,18.8,8,nublado,nublado
11,22,17.8,15.5,79.5,18.4,181.9,89.7,10.3,322.7,27.8,10,parcialmente_nublado,parcialmente_nublado
4,25.192722,18.95043,17.517602,77.526913,21.54084,177.301305,46.992599,10,219.791689,19.380829,8,parcialmente_nublado,despejado
5.114822,24.118644,20.057429,17.435182,81.120096,27.004783,168.456104,58.72231,9.898928,245.279982,20.295661,8.678909,parcialmente_nublado,despejado
5,23,20,16.9,78.8,20.5,169.6,100,10,248.4,21.6,9,nublado,nublado
9,20.2,17.3,15.1,80.3,22.3,173.9,91.3,11.7,230.5,20,8,nublado,parcialmente_nublado
7,22,18.8,16.3,80,18.4,170.7,98.6,8.5,244.6,21.2,8,nublado,nublado
3.658355,26.83815,20.669346,19.756581,81.403878,21.564401,182.991621,55.068179,9.30522,308.228419,26.389293,10,parcialmente_nublado,despejado
3.208861,22.98775,20.829124,16.728644,76.857499,30.315573,173.001218,48.226826,9.210116,291.223216,25.307319,10,lluvioso,lluvioso
3,28.1,22.1,20.5,80.3,20.5,190.8,79,9.7,231.9,19.9,8,lluvioso,parcialmente_nublado
6.00618,24.876077,18.97799,18.138944,79.478401,26.215159,179.398123,34.51314,9.697491,309.831464,29.330842,10,parcialmente_nublado,despejado
11,22,17.8,15.2,79,18.4,182.3,74.3,10.2,336.6,29.3,10,parcialmente_nublado,parcialmente_nublado
5,24.7,22.1,18.4,76,29.5,164.5,88.2,9.9,238.1,20.6,9,parcialmente_nublado,lluvioso
10,20.7,18,15.8,82.1,18.4,183.3,100,10,319,27.6,10,nublado,nublado
2.916823,27.957657,20.731273,19.603878,77.170713,27.919443,172.280797,54.746108,10,311.286086,27.011067,10,parcialmente_nublado,lluvioso
5,20.087438,15.149448,13.681814,82.356235,19.308549,182.504225,54.091545,9.329008,247.30663,21.176002,9,parcialmente_nublado,despejado
4.886478,25.026025,18.033225,13.817071,79.718222,25.698785,164.821268,27.31457,9.937724,249.721788,21.614947,8.409486,parcialmente_nublado,despejado
10,20,15,14.2,82.7,22.3,173.5,82.9,9.9,328.6,28.4,10,parcialmente_nublado,parcialmente_nublado
10,17.2,15,13.8,88,14.8,187.4,93.6,8.6,324,28,10,nublado,parcialmente_nublado
1,26,21,19.6,79.5,25.9,165.7,80.2,10.5,262,22.5,9,parcialmente_nublado,nublado
8,18,15,13.7,83.6,14.8,188.7,100,10.1,281.8,24.5,9,nublado,parcialmente_nublado
4,24,18,17.2,83.8,20.5,173.4,63.2,8.5,261.6,22.7,9,parcialmente_nublado,parcialmente_nublado
2,24.4,20.1,17.8,76.4,18.4,217.2,81.9,9.8,220.3,19.1,10,lluvioso,lluvioso
4,25.1,19.7,19.9,87.5,18.4,193.6,56.9,8.3,236.4,20.4,8,lluvioso,lluvioso
