mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,visibility,radiac_solar_watios_m2,energ_solar_MJ_m2,uvindex,clase_hoy,clase_manana
4.975036,24,19.020623,17.805897,78.76625,28.584757,163.701009,58.9,9.948283,259.287577,21.440827,8.546435,parcialmente_nublado,despejado
2.817391,25.339691,21.051143,19.921655,80.659503,36.045557,171.053729,67.766269,10,243.394786,20.930866,9,parcialmente_nublado,lluvioso
3,28,19.8,18.2,78.2,16.6,220.2,77.9,9.2,270.3,23.3,10,parcialmente_nublado,parcialmente_nublado
12,24.1,18.1,17.7,84.2,22.3,188.8,68.4,9,216,18.5,8,lluvioso,parcialmente_nublado
3.417354,26.085081,19.272971,18.864842,74.820907,17.86515,189.751463,85.434854,9.659215,306.138942,25.917341,10,parcialmente_nublado,despejado
4,25,20,18.9,83.8,29.5,175.3,81,9.1,255.4,22.1,9,parcialmente_nublado,parcialmente_nublado
4.688669,22.531954,16.507953,15.538086,82.672503,23.910664,197.536838,46.323685,9.238881,252.342724,22.190423,9,parcialmente_nublado,despejado
1,28.4,22.7,20.8,78.6,29,171,85.6,10,195.3,16.8,8,lluvioso,lluvioso
1,23.7,20.1,18.4,81.8,23.7,181.2,87.4,9.8,208.1,17.8,9,lluvioso,parcialmente_nublado
9,21.1,17.1,14.7,78.5,18.4,172.2,80.8,9.4,289.9,25.2,10,parcialmente_nublado,nublado
1,26.1,20.6,18.7,79.5,24.1,170,88.9,10,166.1,14.3,7,lluvioso,nublado
6,23,19.9,16.7,77.2,13,187.8,99.1,9,231.6,20,8,nublado,parcialmente_nublado
4,24.053711,20.079087,17.115408,76.512678,27.875253,164.753517,48.683322,9.704607,252.289409,22.135452,9,parcialmente_nublado,despejado
5.561433,24.88281,19.07392,18.090545,80.349831,22.240656,172.856002,57.523212,9.977071,222.174857,19.846124,8,parcialmente_nublado,despejado
11,22.1,16.1,14.3,79.9,16.7,234.6,90.9,10,245.7,21.4,8,lluvioso,parcialmente_nublado
7,17.066245,14.881711,12.148031,79.041275,15.426969,201.710264,100,9.161236,246.621612,21.4,9,nublado,nublado
4,25.390177,19.55555,17.136355,76.480033,25.333763,172.036484,22.970939,9.764834,247.939644,21.256986,9,parcialmente_nublado,despejado
2,28.2,23.1,20.7,79.9,22.3,179.5,51.3,10.2,318.7,27.6,10,parcialmente_nublado,parcialmente_nublado
4,25.965513,19.064278,17.532382,78.540369,22.104545,178.219117,46.937272,10,222.192903,18.04678,8,parcialmente_nublado,despejado
4,26,19,18,78.9,13,187.7,54.9,10.1,269.2,23.2,9,parcialmente_nublado,parcialmente_nublado
4.837156,21.189096,15.75432,15.895735,83.084674,29.262939,161.421879,91.961057,8.216937,239.687824,22.195737,8.697358,parcialmente_nublado,despejado
8,19.1,15.1,13.9,85.2,24.1,172.8,99.3,9.4,222.7,19.1,9,lluvioso,nublado
4,24.924625,20.018333,18.277781,78.365054,29.582621,167.821952,50.152759,9.338627,269.987595,21.470055,9.684542,parcialmente_nublado,despejado
4,25.308844,19.025296,17.513291,78.956465,20.740585,188.269771,51.232111,10,209.438314,18.878514,8,parcialmente_nublado,despejado
10,22,17,14.8,79.5,25.9,171.1,52.2,9.2,334,28.7,10,parcialmente_nublado,parcialmente_nublado
6.963167,22.732012,19.266411,16.982746,73.815699,24.076786,162.837413,95.360072,10.77186,217.8,18.79411,8,lluvioso,lluvioso
9,19.6,15.1,13.8,83.9,20.5,178.5,89.2,9.3,249.9,21.5,9,parcialmente_nublado,lluvioso
8.733129,17.26729,15.105908,13.967709,83.213067,25.94907,167.359177,98.797738,9.743463,281.09944,24.397932,9.35026,lluvioso,lluvioso
4,27.781375,18.938941,16.681125,78.066689,16.854184,181.378054,17.769371,9.178015,278.683229,25.220275,9.869791,parcialmente_nublado,despejado
4,26.1,21.9,20.2,82,22.3,174.4,75,9.8,240.2,20.6,8,lluvioso,lluvioso
9,17.1,14.596832,12.956551,84.101755,14.6708,197.797467,100,8.000659,71.874578,6.186905,3,nublado,nublado
4,25.1,20.1,19.9,86.8,18.4,200.9,73.4,8.9,203.1,17.5,7,lluvioso,lluvioso
5.918256,22.140116,18,14.953586,75.069434,21.805419,167.647113,98.871689,9.745737,246.041093,21.358304,8.735551,nublado,nublado
9.388139,21.291184,15.580788,16.256294,84.828373,16.423735,198.920473,87.110328,8.236663,136.176094,11.7353,6.084283,lluvioso,lluvioso
9,20.1,15.1,13.9,83.2,14.8,199.6,79.5,8.3,114.3,9.7,7,parcialmente_nublado,lluvioso
1,25.1,19.9,19.4,84.5,29.5,177.1,83.6,8.6,240.5,20.9,9,lluvioso,lluvioso
6,22.1,17.2,15.4,79.2,18.4,168.2,85.6,10.3,234.3,20.4,8,lluvioso,nublado
5.304131,26.082795,19.019523,17.90442,79.77135,25.021744,175.793868,58.879188,9.962533,224.28084,19.271318,8,parcialmente_nublado,despejado
4,24.404899,18.597228,16.440919,78.306533,18.785971,165.666783,28.027802,9.346312,278.689891,24.899338,9.535608,parcialmente_nublado,despejado
7,19,17,14.7,81.8,20.5,206.3,100,10,239.2,20.6,8,nublado,nublado
9,20,14.991178,13.772596,81.021591,15.967946,177.640401,88.763087,10.196904,310.671734,26.767565,10,parcialmente_nublado,nublado
7,20.630199,17.565501,14.091628,79.38096,20.5,172.236694,97.3684,9.904023,246.001634,21.153246,9,nublado,lluvioso
4.882369,24.874547,19.052658,15.601992,77.32174,24.932811,187.10748,44.716503,9.518976,247.547765,22.054535,9,parcialmente_nublado,despejado
8,18.7,14.7,11.8,78,20.5,173.8,90.1,9.5,253.9,21.9,9,nublado,parcialmente_nublado
11,21.9,18,16.2,81,27.7,166.3,81.9,10.3,210.7,18.3,8,parcialmente_nublado,lluvioso
9,20.1,15.4,13.8,81.8,20.5,176.8,93.3,8.2,233.8,20.2,9,lluvioso,lluvioso
11,22.1,18.1,15.7,78.5,22.3,173.3,35,10,341.1,29.4,10,parcialmente_nublado,parcialmente_nublado
4.110325,24.710678,16.853187,15.889304,82.327049,17.376486,194.789991,58.307593,8.267065,295.08431,22.575324,9.496263,parcialmente_nublado,despejado
4.349252,23.856715,17.815588,14.68661,79.891183,19.996844,179.032096,52.426752,9.941885,232.097954,20.413698,8.367629,parcialmente_nublado,despejado
10,19,15,13.8,83.7,18.4,196.4,82.1,7.7,317,27.3,10,parcialmente_nublado,parcialmente_nublado
3.362629,25.44533,20.472339,19.622384,85.364114,31.402622,164.163111,48.02118,9.276818,281.374908,26.21883,10,parcialmente_nublado,despejado
8.969058,18.204606,16.104557,14.877494,81.735808,31.401492,163.146697,96.863031,10.225569,261.987861,22.58412,9,nublado,nublado
11,21.7,16.7,15.8,83.5,35.3,182.1,92.4,10,266.5,23,10,lluvioso,lluvioso
2,28.1,24.1,21.7,80,29.5,164.2,80.2,10,294.2,25.3,10,lluvioso,lluvioso
1,28,21,19,73.4,25.9,168.2,90.8,10,277.3,23.7,9,nublado,nublado
5,21.1,18,15.7,80.3,18.4,170.3,99.6,8.6,240.3,20.8,8,nublado,nublado
3,25.7,20,19.9,87,14.8,220,84,8.1,294.1,25.5,10,parcialmente_nublado,parcialmente_nublado
12,26.1,21.1,17.5,72.1,24.1,164,78.9,10,242.9,21.1,10,parcialmente_nublado,parcialmente_nublado
9,19.4,15.9,13.5,79.9,25.9,173.4,100,9.8,283.1,24.5,10,nublado,parcialmente_nublado
5.527528,19.186556,16.1,14.258411,80.5591,15.48686,231.7447,98.418032,9.217459,204.837403,17.838459,7.009024,nublado,nublado
9,20.1,15.9,13.2,78.3,23.8,176.5,87.9,9.5,161.4,13.9,6,lluvioso,parcialmente_nublado
9,19.4,14.9,13.3,81.8,22.3,165.7,82.2,9.1,302.9,26.3,10,parcialmente_nublado,parcialmente_nublado
4,25.2,19.1,17.9,80.4,22.3,175.8,77.4,10,160.8,13.9,7,lluvioso,lluvioso
4.452246,24.819876,15.785269,15.275903,77.894261,19.8234,177.96973,50.50156,9.474988,240.105463,20.644938,8.66601,parcialmente_nublado,despejado
3,24.9,18.1,16.2,76.6,23.7,177.2,86.3,10,264.1,23,9,lluvioso,lluvioso
8.196347,19.896812,18.375742,15.463607,83.498107,22.232134,166.905984,100,9.660673,195.524934,16.700546,7,lluvioso,lluvioso
1,29.1,21.1,19.6,73.8,24.1,182.8,88,9.8,221.7,19.1,9,lluvioso,nublado
4,24.1,19.1,17.7,80.1,20.5,177.3,36.8,8.2,267.7,23,9,parcialmente_nublado,lluvioso
5.313711,23.438686,15.463011,15.217901,84.910245,25.120001,168.646129,84.731214,9.513003,244.782005,20.400965,8.970991,parcialmente_nublado,despejado
3.185675,24.845189,20.386497,20.273685,84.069355,31.590643,164.199579,40.817656,8.775745,282.389793,26.479031,10,parcialmente_nublado,despejado
12,26.1,20.1,17.7,75.4,27.2,167.9,87.9,10,244.6,21,9,parcialmente_nublado,nublado
11,20.1,16.1,14.1,78.5,13,231.6,100,9.9,254.4,21.8,9,lluvioso,nublado
6,18.9,16.8,14.2,81.9,16.6,185.9,94.9,8.6,184.5,16,7,nublado,nublado
6,21.1,17.9,15.5,80.7,18.4,169.7,98.3,9.8,210.8,18.2,8,nublado,parcialmente_nublado
1,24.1,20.1,18.3,80.6,27.4,178.3,86.2,9.9,213.2,18.4,9,lluvioso,lluvioso
4,24.834369,19.073428,19.00993,81.609122,26.076547,164.335722,44.938159,9.953515,274.963626,22.850838,9.617602,parcialmente_nublado,despejado
5.058972,18.512897,15.275771,15.867188,82.43982,21.222747,181.181582,57.283054,9.44579,235.093431,20.322742,8.43225,parcialmente_nublado,despejado
3,30.1,23.9,22.5,79.1,22.3,177.7,76.9,10,249.6,21.6,9,lluvioso,lluvioso
3.827451,26.725834,18.121224,18.278369,80.299076,25.167973,167.292072,38.231567,9.036563,305.431074,26.356826,10,parcialmente_nublado,despejado
10,22.1,17.9,15.8,80.2,24.1,173.5,90.4,9.7,226.9,19.4,8,lluvioso,parcialmente_nublado
9,17.1,14.9,12.9,82.7,25.6,164.4,100,9,228.8,19.8,8,nublado,nublado
4,25.538753,19.097333,17.558303,79.151951,20.988141,177.278694,53.696561,10,217.25504,18.347876,8,parcialmente_nublado,despejado
9.394809,17.197834,14.672449,13.411426,85.199169,22.766421,166.453041,94.425991,9.839735,255.80991,22.135193,8.408446,nublado,nublado
12,24.4,20.9,18.7,79.6,18.4,171.2,100,10,339.2,29.4,10,nublado,parcialmente_nublado
6.951845,21.211508,17.16279,17.912715,82.94485,26.016025,167.623383,76.263825,8.610265,236.120717,20.338818,8,parcialmente_nublado,despejado
6,22.1,18.7,15.3,73.9,18.4,165.4,76.5,9.7,236.6,20.3,8,parcialmente_nublado,nublado
3,27.145523,21.642662,19.707776,79.280693,19.306035,190.099469,77.010475,9.882719,230.465959,19.856381,9,lluvioso,lluvioso
5,19.984195,15.684508,13.361356,82.386922,20.97765,189.297756,47.453016,9.386836,246.843297,21.151407,9,parcialmente_nublado,despejado
6,21,18,16,81.8,22.3,168,99.1,10.5,231.1,20,8,nublado,nublado
2,28,21,19.8,77.7,37.1,163.7,64.3,10,324.6,28.1,10,parcialmente_nublado,parcialmente_nublado
7.150911,18.48106,15.043798,12.829466,80.967766,23.642554,173.354293,96.725146,9.105994,236.52207,20.424036,8,nublado,nublado
6.165252,17.2,15.1,13.692232,86.326623,20.617267,195.210639,86.192079,7.087212,236.458747,20.4,8,parcialmente_nublado,despejado
11,19.7,16.7,14.2,79.4,18.2,186.6,78.3,10,150,13,7,parcialmente_nublado,parcialmente_nublado
5.390513,23.416367,15.549334,13.447615,78.817723,25.634398,164.680005,26.515332,9.896237,258.81447,22.368688,8.630842,parcialmente_nublado,despejado
4.286043,19.713948,15.37733,12.793365,77.806544,25.829166,170.14477,34.134629,9.77417,243.952124,20.980748,8.810153,parcialmente_nublado,despejado
5,21.1,16.1,14.5,79.3,29.5,180.4,62.7,9.4,257,22.1,9,parcialmente_nublado,parcialmente_nublado
5,22,18,15.2,78,13,182.1,90.1,10.2,258.5,22.3,9,nublado,nublado
10,19.1,16.1,14.1,81.9,22.3,185.6,89.6,9,208,18,7,parcialmente_nublado,lluvioso
12,24,20.8,18.6,82.9,20.5,166.9,98.6,10.5,239.5,20.4,9,nublado,parcialmente_nublado
3,29,20.3,19.3,76.6,18.4,184.9,80.7,10,263,22.7,9,parcialmente_nublado,parcialmente_nublado
4.351831,24.633769,18.989526,17.903349,77.010782,27.540501,173.220402,52.977035,9.932999,227.760277,20.038643,8,parcialmente_nublado,despejado
9,17.637169,15.094995,13.928161,86.41918,18.050668,206.647546,100,8.915926,252.320802,22.034849,8.24018,nublado,nublado
7,17,15,12.8,81.6,18.4,175.3,99.8,9.2,249.7,21.7,9,nublado,nublado
3,24,18,17.6,83.9,20.7,177.9,65.3,9.4,263.9,22.9,9,parcialmente_nublado,parcialmente_nublado
1,26.1,18.9,19,83.6,25.9,197.2,54.6,9.5,253,21.9,9,lluvioso,lluvioso
7,17.1,14.7,12.3,81,20.1,198.3,93.8,8.1,215.8,18.7,8,nublado,nublado
2,28.1,21,20.4,83.6,14.8,188.2,78.5,7.8,317.8,27.6,10,parcialmente_nublado,parcialmente_nublado
4,28.1,20.1,19.4,77.6,20.5,178.5,60.6,10,256.8,22,9,lluvioso,lluvioso
9,20.2,17.7,15.7,81.8,24.1,164.7,100,8.6,266.6,23.1,10,nublado,parcialmente_nublado
4,26,19.8,18.4,79.7,25.9,168.3,49.6,9.7,286.9,24.8,10,parcialmente_nublado,parcialmente_nublado
8.651128,18.866039,17.138171,14.028234,83.801182,21.491613,166.341688,100,9.917333,206.874299,17.8,7.561953,nublado,nublado
7,21,17,15.8,85.5,20.5,174.3,99.5,10.1,253.5,21.9,9,nublado,parcialmente_nublado
12,23,19,17.3,82.8,18.4,176.5,97.5,10,310,26.8,10,nublado,parcialmente_nublado
7.666527,20.1,16.871087,15.362656,85.168505,18.062692,183.036042,93.133304,8.806548,90.560072,8.088346,4.563423,nublado,nublado
7,17.970385,15.826572,14.893227,85.628594,16.818823,182.399861,100,7.073772,246.143318,21.277039,8.677214,nublado,nublado
4,28,21,19.1,73.9,20.5,174.4,83.1,9.7,130.9,11.2,5,parcialmente_nublado,parcialmente_nublado
3.617799,26.31032,18.818932,18.578656,81.371321,31.675527,171.123959,37.744458,9.431266,292.665126,25.432686,10,parcialmente_nublado,despejado
5.64442,18.929039,15.936185,16.726567,87.690167,14.707866,221.782493,68.457785,8.426835,244.787109,21.593695,8.924251,parcialmente_nublado,despejado
1,26,21,19.2,81,22.3,167.1,96.2,10.5,218.7,18.8,8,nublado,nublado
3,29.1,21.2,19.8,76.8,20.3,180.2,42.2,9.8,297.3,25.7,10,parcialmente_nublado,lluvioso
8,17.1,14.1,12,80.1,22.3,175.5,95.4,8.2,285,24.7,10,nublado,nublado
4,26.075356,19.993893,17.105858,76.578647,22.520901,173.733439,31.134148,9.871421,246.980941,21.165495,9,parcialmente_nublado,despejado
7,18.072398,16.011318,14.484463,82.197753,16.829836,176.02711,100,9.766626,247.351052,21.3,8.096893,nublado,nublado
12,24,19,17.6,78.7,18.4,176.2,85,10,303.7,26.2,10,parcialmente_nublado,parcialmente_nublado
12,24.2,21.1,18.6,80.8,24.1,176.6,95.9,10,327.3,28.4,10,nublado,nublado
8,22,17.8,15,78.1,20.5,162.9,90.1,9.5,284.3,24.6,10,nublado,parcialmente_nublado
5,20.1,16.1,15.3,87.1,16.5,183.9,78.1,7,160.6,13.8,7,parcialmente_nublado,parcialmente_nublado
12,23.1,17.1,16.2,83.2,25.2,180.7,89,10,277.9,24,10,lluvioso,lluvioso
7,18,15,13.4,84.5,22.3,171.9,99.5,9,247.8,21.3,8,nublado,parcialmente_nublado
4,25.8,19,18.6,82.1,25.9,168.7,58.2,8.5,252.6,21.7,9,parcialmente_nublado,parcialmente_nublado
10,22,18,16.3,81.8,25.9,172.6,98.9,10,334.9,28.9,10,nublado,parcialmente_nublado
10,20.702017,16.728833,14.691236,81.585271,14.28778,177.604025,88.845867,9.075021,334.666808,28.874857,10,parcialmente_nublado,nublado
2,27,20.2,20.1,82.6,24.1,171.3,81.3,9.3,147.3,12.8,5,parcialmente_nublado,parcialmente_nublado
2,26,21,19.1,79.6,16.6,191.4,67.5,10,317.7,27.5,10,parcialmente_nublado,parcialmente_nublado
6,19.4,15.9,14,80.8,24.1,167.7,76.3,8.1,239.8,20.6,8,parcialmente_nublado,parcialmente_nublado
8,17.60747,15,13.7,85.832352,11.700262,222.938439,99.324501,8.220904,269.780186,23.355196,9,nublado,nublado
3,26,21.7,20,83.2,29.5,175.5,72.8,10,284.4,24.5,10,lluvioso,lluvioso
7,21.477464,18.884121,15.949484,79.483367,18.4,167.593002,99.018822,8.841592,244.375383,21.193107,8,nublado,nublado
6,19.1,16.129495,15.155157,84.560279,18.221673,211.379938,99.297062,8.601266,215.648145,18.8,8,nublado,nublado
11.687401,23.928832,18.791997,17.511705,81.428794,20.219231,179.245075,71.284554,9.957914,214.900397,18.621284,8,lluvioso,lluvioso
9,20.1,16.1,14.5,83.6,20.5,178.3,94.6,9.8,87.2,7.5,4,nublado,nublado
4,24.067363,19.191363,16.175121,81.812291,22.202474,167.250114,42.083161,8.382228,278.14415,23.952655,10,parcialmente_nublado,despejado
3,27.842396,22.030151,18.352688,78.196598,16.23682,218.719091,68.447983,9.648673,269.936079,23.205104,9.720615,lluvioso,lluvioso
11.0615,22.599805,18.957865,16.540366,80.80597,32.486921,160.922753,88.653479,9.368475,220.99589,19.144251,8,lluvioso,lluvioso
1,26.902782,20.14293,18.801526,76.293981,21.570796,183.058066,22.266897,9.907454,346.353037,30.065487,10,parcialmente_nublado,despejado
9,23,18.8,16.2,80.2,16.6,178.3,96,9.9,287,24.7,10,nublado,parcialmente_nublado
6,18.1,14.1,12.7,79.8,25.9,166.5,29.7,9.8,239,20.7,8,parcialmente_nublado,despejado
5,21.1,17.9,17.2,87.2,25.9,162.7,99.1,7.9,238.7,20.7,9,nublado,nublado
9,21.1,17.1,15.1,81.1,16.6,184.8,97.5,9.8,276.4,23.9,10,lluvioso,lluvioso
4,27.1,22.9,19.5,74.8,25.9,166.9,64,10,181.3,15.7,7,parcialmente_nublado,parcialmente_nublado
11,21.1,16.4,15.2,79.6,27.7,174.8,84.5,10,296.9,25.7,10,lluvioso,parcialmente_nublado
12,20,16.9,15.7,85.8,14.8,196.1,93.8,9.4,284.8,24.4,10,nublado,parcialmente_nublado
3,25.1,19.1,18.9,85.2,24.1,183.2,77.2,9,233.5,20.1,8,lluvioso,lluvioso
1,27.1,21.1,19.8,80.5,24.1,172,73.3,10,238.6,20.6,8,lluvioso,lluvioso
11,21.1,17.1,14,75.7,29.5,175.9,83.8,9.9,340.4,29.4,10,parcialmente_nublado,parcialmente_nublado
4,25.870299,18.931846,17.461961,77.390383,21.266601,178.125612,48.713459,10,207.491509,18.884167,8,parcialmente_nublado,despejado
2.771247,25.896964,20.234183,20.130566,83.679567,16.341723,200.985107,74.915962,9.562409,255.350889,21.760279,9,lluvioso,lluvioso
4,24,20,17,76.5,29.5,158.6,58.9,10,262.5,22.6,9,parcialmente_nublado,despejado
4.236269,24.253189,18.810382,17.4,78.344597,22.51624,176.582583,43.794242,9.422313,220.775866,19.168717,8,parcialmente_nublado,despejado
11,23,18,17.2,82.8,24.1,171.4,96,10,346.4,29.7,10,nublado,nublado
5.515849,22.962599,20.381862,17.178395,70.745788,20.845548,159.115567,92.980863,9.763613,240.419228,21.007591,9,nublado,lluvioso
7,18,15.8,14.3,84.6,22.3,167.6,99.5,8.1,251.2,21.7,9,nublado,nublado
5,25.2,19.3,17.7,77.8,22.3,173.6,50.4,10,258.4,22.5,9,parcialmente_nublado,parcialmente_nublado
7.407508,19.017254,16,14.186333,81.608715,23.446956,167.6813,97.989565,10.033454,253.718687,21.973909,9,nublado,nublado
6,18.100015,15.998816,13.152754,82.212066,26.405048,166.579656,39.583154,9.826849,235.0461,20.597365,8,parcialmente_nublado,despejado
1,27.1,21.1,20.8,84.1,25.4,169.7,78.8,9.6,261.8,22.7,8,lluvioso,lluvioso
4,24.109479,20.086751,17.226669,76.546025,26.80869,162.927311,50.038492,9.769544,251.961194,21.177158,9,parcialmente_nublado,despejado
3.890188,24.671283,20.60607,19.957886,83.616708,31.50797,164.195482,50.210681,9.163557,284.950754,26.516089,10,parcialmente_nublado,despejado
6,20.1,18,16.1,82,14.8,168.6,100,9.7,226.7,19.7,8,nublado,nublado
9,18,15,14.2,86.9,27.7,163.3,100,9.6,311.3,26.7,10,nublado,nublado
4.749007,21.927542,18.119333,15.619704,82.116411,21.680349,191.508959,89.954756,9.891878,118.831009,10.2,4.080869,lluvioso,lluvioso
5,24.4,19.1,17.9,80.3,27.7,164.9,17.8,10,251.6,21.8,9,despejado,parcialmente_nublado
4,25.363159,20.016177,17.528213,76.857275,21.550114,171.159093,51.474236,9.82021,245.026118,18.612682,8.815375,parcialmente_nublado,despejado
5.444682,24,19.954127,17.165224,76.584008,28.890523,164.677409,58.9,9.935578,258.640378,20.455453,8.025582,parcialmente_nublado,despejado
10,20.641465,15.429283,15.016984,84.645106,21.383612,189.159098,94.907264,8.802412,289.521367,25.023412,9.897002,lluvioso,lluvioso
5.849927,23.675953,14.787026,16.553283,78.653617,25.6764,173.075232,36.037003,9.833199,226.306564,20.266079,8,parcialmente_nublado,despejado
3,29.6,24.1,22.9,83,20.5,177.5,69.6,10,261,22.3,9,lluvioso,parcialmente_nublado
8,17.1,13.7,11.9,80.8,22.3,175.1,89.6,9,274.5,23.6,9,parcialmente_nublado,nublado
5,20,17,16.7,88.8,22.3,176.9,97.3,9.3,244.6,21.2,9,nublado,nublado
1.273099,24.847691,20.487422,18.60664,80.481056,13,221.13604,90.6,9.829625,189.931061,16.205971,7.77575,lluvioso,lluvioso
1,26.1,21.1,19.8,80.7,23.8,168.7,82.5,9.9,267.9,23,10,lluvioso,lluvioso
5,21.1,16.7,14.2,78.1,21.9,175.9,95.8,9.8,222.2,19.5,8,nublado,nublado
4,23.1,19.1,18.1,87.4,18.4,221.4,66,6.9,243.1,21,9,parcialmente_nublado,parcialmente_nublado
5,25,18,17.7,81.8,14.8,185.9,18.6,7.4,264,22.7,9,despejado,parcialmente_nublado
5,25.1,19.1,17.5,80,16.6,179.9,56.3,9.8,234.9,20.3,9,lluvioso,lluvioso
1,25,19.9,17.9,79.2,22.3,172.2,78,10,301.2,25.9,10,lluvioso,parcialmente_nublado
10.134716,21.122403,17.823358,14.612235,79.163401,24.837421,173.619764,78.098544,9.342513,273.394372,23.678199,9.99687,parcialmente_nublado,lluvioso
11,22.1,18.1,16.1,80.3,22.3,171.8,58.5,9.6,337.6,29,10,parcialmente_nublado,parcialmente_nublado
5,17.1,15.1,13.6,84.9,18.4,176.5,100,6.1,232.3,20,8,nublado,lluvioso
12,23.1,20.1,18.3,82.6,29.5,162.3,95.8,10,234.1,20.2,8,nublado,lluvioso
7,19,16,14,82.8,21.6,212.9,100,9.3,239,20.9,8,nublado,nublado
1,27,19,18.6,82.4,16.6,186.3,62.6,9.2,238.1,20.6,9,parcialmente_nublado,parcialmente_nublado
5.780781,20.194924,15.369011,16.264675,86.208721,14.586299,212.92426,79.360281,8.866256,247.877856,21.115163,8.570184,parcialmente_nublado,despejado
9,19.1,15.1,14,86.3,22.3,168.4,100,9.5,237.9,20.7,9,lluvioso,lluvioso
8,23.1,20.1,15.1,67.9,22.3,173.5,60.4,8.9,263,22.9,9,parcialmente_nublado,nublado
5,20.1,17.1,16,85.3,13,233.5,88.8,6.3,221.2,19.1,8,parcialmente_nublado,lluvioso
6,22.509671,19.634682,16.624823,77.104942,22.082957,165.453111,99.997985,10,235.850789,20.490644,8,nublado,nublado
3.347585,28.612342,19.054434,17.942199,77.43294,14.618156,199.267802,43.36856,10,264.293994,22.625087,9,lluvioso,lluvioso
6,20.1,17.1,15.2,83,23.9,161.5,100,9.2,46.9,4,2,lluvioso,lluvioso
6,20.125021,17.422613,14.626862,86.179542,21.649254,166.819077,60.329904,8.377884,235.847275,20.326112,8,parcialmente_nublado,despejado
8,18.1,15.1,13.5,84.2,13,204.9,100,6.5,266.8,23.1,9,nublado,nublado
1.965516,26.837675,20.03163,19.095293,82.362568,28.861021,172.295315,70.598745,9.486748,235.510353,20.5,9,lluvioso,lluvioso
9,18,15,13.9,84.8,20.5,169.1,96.9,8,298.5,25.7,10,nublado,parcialmente_nublado
1,25,22,20.1,83.9,25.9,176.8,97,10,254.4,21.8,9,nublado,parcialmente_nublado
12,24.1,20.1,18.3,80.2,25.9,172,85.6,9.5,298.4,25.9,10,parcialmente_nublado,parcialmente_nublado
5.545779,19.329787,17.193129,17.217787,82.313944,23.115645,172.036594,57.232957,9.827262,236.044985,20.874748,8.281912,parcialmente_nublado,despejado
11,21.1,16.1,14.7,80.1,28.8,174.3,88.6,9.5,167.8,14.5,10,parcialmente_nublado,parcialmente_nublado
10,21.9,17.1,15,76.8,18.4,188,97.5,10,305.6,26.4,10,nublado,parcialmente_nublado
9,18,15,13.8,85.4,24.1,178.4,85.4,10.2,218.7,18.8,8,parcialmente_nublado,nublado
10,22,16,15.3,82.4,18.4,188.8,78.8,9.5,324.3,27.9,10,parcialmente_nublado,parcialmente_nublado
8,18,15,13,80.8,16.6,179.1,94.8,9.8,271,23.5,9,nublado,nublado
1,28,21,19.5,76.1,18.4,187.1,82.8,9.6,234.5,20.2,8,parcialmente_nublado,parcialmente_nublado
12,24.1,19.7,16.4,73.2,22.3,173.7,59.3,10,329.5,28.4,10,parcialmente_nublado,parcialmente_nublado
9,20.1,16.2,14.7,81.8,14.8,175.6,89.5,9.6,306.8,26.5,10,parcialmente_nublado,nublado
11,21.1,17.1,14.5,76.9,20.5,193.8,74.7,9.5,322.5,28,10,parcialmente_nublado,parcialmente_nublado
4.912818,24.968355,18.199315,17.4,81.496302,25.895058,175.801942,37.855282,9.686377,218.866237,19.25308,8,parcialmente_nublado,despejado
1.539643,27.070028,20.103572,19.702864,81.763267,26.643554,172.584047,31.251435,9.675034,320.430056,28.739022,10,parcialmente_nublado,despejado
8,18.2,15.1,14,87.5,20.5,170.3,96.8,9.7,67.7,5.8,7,lluvioso,lluvioso
8,18.1,14.1,12.7,84.5,18.4,230.9,98.8,6.2,276.7,24,9,nublado,nublado
4,23.91982,18.956861,17.434518,82.713358,19.050349,198.04868,47.440778,9.703091,232.494912,21.647455,8.306681,parcialmente_nublado,despejado
4.431816,22.134397,17.439143,15.668271,77.477647,20.79788,179.759833,54.156875,9.55766,232.015291,19.673517,8.510454,parcialmente_nublado,despejado
5.83109,17.321134,15.1,13.839676,87.794533,15.267512,195.497827,74.573499,8.615707,242.624633,20.464159,8.991668,parcialmente_nublado,despejado
5.94368,21.876191,15.616584,14.859678,80.311784,27.449888,168.682859,27.522514,9.51565,234.270949,20.267403,8,parcialmente_nublado,despejado
5,24.2,19.7,18,78.9,24.1,165.7,53.6,10,249.2,21.5,9,parcialmente_nublado,parcialmente_nublado
5,24,19.8,18.9,85.5,18.4,181.9,47.7,8.3,267.4,23,9,parcialmente_nublado,parcialmente_nublado
1,25.2,19.7,18.2,78.1,33.5,172.9,47.5,8.2,338.3,29.3,10,parcialmente_nublado,lluvioso
1,29.1,23.1,21.2,76.3,20.5,173.8,60.7,10,255.9,22.2,9,lluvioso,lluvioso
2,27.1,23.1,21,79.7,29,164.7,74.1,10,268.3,23.1,10,parcialmente_nublado,parcialmente_nublado
12,24,19,16.8,79.2,24.1,173.8,94,10,284.4,24.7,10,nublado,parcialmente_nublado
2,28,22,21.1,82,24.1,173.3,66.6,10.4,305.7,26.3,10,parcialmente_nublado,parcialmente_nublado
8,19,16.9,14.9,83.6,22.3,164.6,100,10,276.1,23.7,9,nublado,nublado
