mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,visibility,radiac_solar_watios_m2,energ_solar_MJ_m2,uvindex,clase_hoy,clase_manana
2,29.1,23.1,21.4,79.1,25.9,171.2,67.9,10,254.5,22,9,parcialmente_nublado,lluvioso
2,28.2,23.1,20.7,79.9,22.3,179.5,51.3,10.2,318.7,27.6,10,parcialmente_nublado,parcialmente_nublado
2,28.2,22.1,21.1,79.8,22.3,182.9,74.1,9.9,265.4,23,9,lluvioso,parcialmente_nublado
2,29.1,23.1,21.1,76.2,22.3,172.2,68.5,10,271.2,23.4,9,parcialmente_nublado,lluvioso
2,28.1,23.1,20.9,78.7,24.1,170.5,63,10,271.1,23.5,8,parcialmente_nublado,parcialmente_nublado
2,28.9,23.1,21.5,80.3,24.1,172.2,67.4,10,302.9,26.1,10,lluvioso,parcialmente_nublado
2,30.1,23.7,21.3,76.2,20.5,180.3,72.6,10.1,222.8,19.3,8,lluvioso,lluvioso
2,30.2,23.6,21.2,75.1,18.4,174.2,75.7,10,243.1,20.9,9,parcialmente_nublado,lluvioso
2,29.4,23.1,20.8,73.6,25.9,171.4,56.9,10,318.2,27.5,10,parcialmente_nublado,parcialmente_nublado
2,29.1,23.1,20.8,73.6,31.7,164.5,73.8,10,216.7,18.8,7,lluvioso,parcialmente_nublado
2,28.1,23.9,21.8,79.8,38.9,163,77.5,9.3,268.5,23.2,9,lluvioso,lluvioso
2,30.1,24.1,22.3,79.4,20.5,175.3,83.6,9.7,259.5,22.3,9,lluvioso,lluvioso
2,32.1,23.7,22,76.9,20.5,181.8,90.4,9.9,244.8,21.2,8,lluvioso,lluvioso
2,31.1,23.4,21.4,73.2,24.1,170.9,68,10,268.9,23.2,9,lluvioso,lluvioso
2,30.1,23.9,21.7,76.3,42.5,165.9,69.4,9.6,272,23.3,9,parcialmente_nublado,lluvioso
2,27.1,23.1,21.3,80.6,54,159.2,88.3,9.7,241.4,20.8,9,lluvioso,parcialmente_nublado
3,29.1,23.1,21.4,78.1,24.1,170.6,77.8,10,217.6,18.7,8,lluvioso,lluvioso
3,29.1,22.7,21.5,79.6,27.7,171.7,82.8,9.6,183.9,15.9,7,lluvioso,lluvioso
3,28.1,21.7,21.6,82.4,18.4,193.5,81.9,8.9,217.3,18.7,8,lluvioso,lluvioso
3,30.1,22.1,21.2,79.3,22.3,178.5,57.4,9.5,223.7,19.2,7,lluvioso,lluvioso
3,29.1,22.9,20.4,75.1,31.7,165.3,83,10.1,247.1,21.4,9,lluvioso,lluvioso
3,28.1,22.7,20.6,76.7,25.9,164.5,74.5,10,220,18.9,8,lluvioso,lluvioso
3,29.1,23.1,20.9,77,20.5,174.8,87.7,10,184.1,16,8,lluvioso,lluvioso
3,29.1,22.7,21.3,79.2,24.1,172,61.2,9.4,258.1,22.2,9,lluvioso,lluvioso
3,28.1,23.1,21.6,82.5,27.7,172.2,73.9,10,285.7,24.9,10,lluvioso,lluvioso
3,28.1,22.1,21.1,80.4,20.5,173.3,78.4,10,265.3,22.8,10,lluvioso,lluvioso
3,29.1,22.7,21,78.3,16.6,179.5,85,10,292.4,25.3,10,lluvioso,lluvioso
3,28.6,22.1,21.1,79.8,22.3,184.1,66.4,10,256.4,22.1,10,lluvioso,lluvioso
3,28.7,22.1,21.2,82,18.4,177.1,57,9.7,285.2,24.5,9,lluvioso,lluvioso
3,29.1,22.1,21,80.4,20.5,188.7,53.5,9.7,285.1,24.6,10,parcialmente_nublado,lluvioso
3,28.1,22.9,20.8,80.1,22.3,178.4,75.3,10,256.9,22.2,9,parcialmente_nublado,parcialmente_nublado
3,26.4,21.9,20.5,80.9,35.3,164.9,64.4,10,239.5,20.4,8,lluvioso,parcialmente_nublado
3,27.1,22.1,20.9,82.2,29.5,169.1,54.5,9.3,265.3,22.9,9,lluvioso,lluvioso
3,27.1,22.1,20.6,80.6,29.5,165.3,64.3,10,233.8,20.2,8,lluvioso,lluvioso
3,27.1,21.7,20.6,81.3,27.7,167.9,60.7,9.1,240.6,20.8,8,lluvioso,lluvioso
3,28.1,22.1,20.5,77.6,27.7,170.4,66.6,9.8,270.1,23.4,9,lluvioso,lluvioso
3,30.1,22.1,20.3,77.1,24.1,170.5,71.5,10,255.7,22.1,9,lluvioso,lluvioso
3,29.1,21.9,20.2,78.6,20.5,180,72.2,10,245.9,21.2,9,lluvioso,lluvioso
3,27.1,21.1,20.6,82.5,22.3,177,70.4,9.5,243.3,21.1,9,lluvioso,lluvioso
3,28.1,21.9,20.5,79.9,24.1,176.9,62.1,8.9,256.2,22,9,parcialmente_nublado,lluvioso
3,27.1,21.9,20.1,81.1,14.8,182.5,58.3,10,265.8,23.1,9,parcialmente_nublado,parcialmente_nublado
3,30.1,21.1,19.8,74.8,18.4,177.4,74.6,10.4,254.8,21.9,8,lluvioso,parcialmente_nublado
3,28.1,22.1,20.2,76.4,29.5,166.6,51.3,10,239.9,20.9,10,parcialmente_nublado,lluvioso
3,28.1,22.1,20.7,78.3,16.6,190.3,42.3,10,278.4,24.1,10,parcialmente_nublado,parcialmente_nublado
3,28.2,22.1,20.5,75.6,24.1,176.5,51.1,10,251,21.6,9,lluvioso,parcialmente_nublado
3,29.1,22.1,20.8,78,20.5,175.5,59.2,10.2,266.8,22.9,9,lluvioso,lluvioso
3,28.2,21.6,20.8,79.7,16.6,193.7,70.7,9.6,246,21.2,9,lluvioso,lluvioso
4,29.1,22.9,20.4,76.4,25.9,171.2,76.5,10,233.5,20.2,9,lluvioso,lluvioso
4,26.1,21.9,20.2,82,22.3,174.4,75,9.8,240.2,20.6,8,lluvioso,lluvioso
4,28.7,22.1,20.3,79.4,18.4,182.2,83.9,10,237.3,20.5,9,lluvioso,lluvioso
4,28.1,21.1,20.2,79.7,25.2,184.1,47.1,10,266.1,23,10,lluvioso,lluvioso
4,29.1,21.1,19.8,77.7,14.8,200.1,40,10,264.6,22.8,9,parcialmente_nublado,lluvioso
4,26.1,21.6,20.1,82.8,25.9,171,49.1,10,258,22.2,9,lluvioso,parcialmente_nublado
4,26.1,20.1,20,85.1,22.3,180.1,62.5,9.6,257,22,9,lluvioso,lluvioso
4,25.1,21.1,19.7,82.9,24.1,188.1,72.9,9.3,242.3,21.1,8,lluvioso,lluvioso
4,26.1,21.1,19.5,81.6,21.6,182.6,71.4,9.6,256.1,22.2,9,lluvioso,lluvioso
4,26.1,20.9,19.3,81.2,18,231.3,77.1,9.7,242.9,21.1,8,lluvioso,lluvioso
4,25.7,20.7,19.1,81,24.1,194.7,81.9,7.9,262.7,22.7,9,lluvioso,lluvioso
4,26.1,20,19.4,82,36,164.3,66.4,9.5,262,22.7,9,lluvioso,lluvioso
4,26.1,19.1,19.5,84.7,18.4,176,54,6.6,270.7,23.5,9,parcialmente_nublado,lluvioso
4,27.1,19.1,19.2,81,21.6,179,55.3,9.2,267.4,23.1,9,parcialmente_nublado,parcialmente_nublado
4,26.4,20.1,19.1,82.8,16.6,178.1,78.5,10,255,22,9,parcialmente_nublado,parcialmente_nublado
4,26.1,20.6,19.3,82.3,22.3,185.5,73,9.4,232.6,20.2,9,parcialmente_nublado,parcialmente_nublado
4,26.1,20.3,19.3,82.1,24.1,171.4,49.4,9.9,238.8,20.5,8,parcialmente_nublado,parcialmente_nublado
4,25.1,20.1,19.1,83.1,31.7,168.5,61.3,9.5,243.9,20.9,9,lluvioso,parcialmente_nublado
4,25.1,20.1,18.9,82.9,25.9,173.7,63.8,9.7,186.8,16.3,7,lluvioso,lluvioso
4,24.7,19.9,18.4,82.9,24.1,177.3,74.1,9.2,237.9,20.6,9,lluvioso,lluvioso
4,23.1,19.1,18,84.7,18.4,282.3,80.1,7.9,242.5,20.9,9,parcialmente_nublado,lluvioso
4,23.1,18.7,18.1,87.1,16.6,234.2,76.2,6.3,242,20.8,8,parcialmente_nublado,parcialmente_nublado
4,22.1,18.9,18.1,88.1,16.6,252.4,90,7.8,231,19.9,9,parcialmente_nublado,parcialmente_nublado
4,21.2,18.1,18,90.7,13,262.2,75.1,4.4,261.3,22.6,9,parcialmente_nublado,parcialmente_nublado
4,26.1,18.6,18.1,81.9,24.1,179.4,67.7,10,255.3,22,9,parcialmente_nublado,parcialmente_nublado
4,25.1,18.1,18.2,85.1,14.8,263.7,34.7,8.2,255.1,22,9,parcialmente_nublado,parcialmente_nublado
4,23.1,19.1,18.1,87.4,18.4,221.4,66,6.9,243.1,21,9,parcialmente_nublado,parcialmente_nublado
4,24.2,18.6,17.9,82,27.7,174,56.5,8.7,238.2,20.5,8,parcialmente_nublado,parcialmente_nublado
4,24.1,18.9,17.7,81.2,32.4,166.6,32.3,9.1,254.9,22.2,9,parcialmente_nublado,parcialmente_nublado
4,22.1,18.9,17.5,82.2,31.7,168.3,78.8,8.3,242.9,21,8,parcialmente_nublado,parcialmente_nublado
5,26.1,18.1,17.1,73.9,25.9,166.9,21,9.1,238.6,20.6,8,parcialmente_nublado,parcialmente_nublado
5,25.1,19.1,17.8,79.9,24.1,172.3,34.4,10,236,20.5,8,lluvioso,parcialmente_nublado
5,24.2,18.7,18.3,85.2,16.6,182.4,50,7.9,216.9,18.8,8,parcialmente_nublado,lluvioso
5,23.1,18.7,18.2,87.4,24.1,191.7,49.8,6.4,253.9,21.9,9,parcialmente_nublado,parcialmente_nublado
5,24.4,19.1,17.9,80.3,27.7,164.9,17.8,10,251.6,21.8,9,despejado,parcialmente_nublado
5,23.4,17.9,17.4,82.1,27.7,173.8,26.8,9.4,218.6,18.9,8,parcialmente_nublado,despejado
5,24.9,18.1,17.3,80.8,16.6,189.6,31.9,10,240.7,20.8,8,lluvioso,parcialmente_nublado
5,24.1,17.7,17.4,82.5,16.6,183.5,31.5,10,245.9,21.2,8,parcialmente_nublado,lluvioso
5,26.1,17.9,17.5,81,18,202.8,59.4,9,260.3,22.5,9,parcialmente_nublado,parcialmente_nublado
5,25.1,18.1,17.7,80.6,25.9,176,52.4,9.5,253.3,21.9,9,parcialmente_nublado,parcialmente_nublado
5,25.1,19.1,17.7,78.8,20.5,167.8,15.2,10,252.3,21.8,9,despejado,parcialmente_nublado
5,22.1,18.1,18,89.6,20.5,198.6,91.7,5,244.9,21.1,8,nublado,despejado
5,22.1,17.9,17.4,86.1,29.5,182.4,73.9,5.6,235.1,20.4,8,parcialmente_nublado,nublado
5,22.4,18.1,17.2,83.6,25.9,172.3,88.6,8.6,217.7,18.8,8,parcialmente_nublado,parcialmente_nublado
5,23.1,17.1,16.9,84.5,24.1,179.3,55.6,8.3,216.5,18.7,8,parcialmente_nublado,parcialmente_nublado
5,21.9,18.1,16.6,82.4,14.8,220.2,88.2,8,227,19.7,8,lluvioso,parcialmente_nublado
5,22.1,18.2,16.8,82.7,14.8,237.7,68.6,8.7,196.7,17.2,7,lluvioso,lluvioso
5,21.9,18.1,17.1,85.4,16.6,287.2,81,8,238.9,20.8,8,parcialmente_nublado,lluvioso
5,21.1,18.1,17.1,86.7,14.8,273.3,95.8,7.4,230.4,19.9,8,nublado,parcialmente_nublado
5,21.1,17.7,17.1,88.2,11.2,207.8,100,5.5,226,19.8,8,nublado,nublado
5,20.4,17.7,16.6,85.9,13,201.9,94.7,8.5,202.9,17.5,8,nublado,nublado
5,21.1,17.6,16.3,84.7,14.8,232.6,89.6,8.8,212.2,18.4,8,parcialmente_nublado,nublado
5,22.1,18.1,16.2,82.6,20.5,249.5,85,9.8,213.8,18.4,8,parcialmente_nublado,parcialmente_nublado
5,22.1,18.1,16.7,83.6,16.6,198.8,74.9,8.2,209.6,18.1,8,lluvioso,parcialmente_nublado
5,21.1,18.1,16.8,88.3,13,215.3,91.3,7.4,227.4,19.6,8,nublado,lluvioso
5,20.2,17.1,16.3,86.9,13,225.2,99.6,6.8,225.5,19.6,8,nublado,nublado
5,21.1,17.1,16.1,84.5,13,217.4,89.6,8.5,223.3,19.2,8,lluvioso,nublado
5,21.1,17.7,16.1,84.9,14.8,207.2,96.7,4.7,213.5,18.5,7,lluvioso,lluvioso
5,20.1,17.1,16,85.3,13,233.5,88.8,6.3,221.2,19.1,8,parcialmente_nublado,lluvioso
5,21.1,16.2,15.8,87.7,13,229.6,90,5.2,235.7,20.4,8,parcialmente_nublado,parcialmente_nublado
5,20.1,17.1,15.9,88.1,14.8,222.2,87.1,6.3,229.1,19.9,8,lluvioso,parcialmente_nublado
6,19.1,16.4,16,91.1,13,262.9,99.2,4.2,229.2,19.8,8,nublado,lluvioso
6,21.1,17.1,15.5,85.2,14.8,227.9,97.5,5.1,233.9,20.2,8,nublado,nublado
6,20.1,16.1,15.5,87.4,22.3,168.8,96.3,8,206.4,17.9,7,nublado,nublado
6,20.1,16.7,15.1,84.7,24.1,185.1,99.6,8.6,228.7,19.8,8,nublado,nublado
6,20.1,16.4,15,82.5,13,210.8,95.4,7.8,223.2,19.1,8,nublado,nublado
6,20.1,16.1,14.6,80.9,14.8,244.2,77.1,8.5,213.2,18.4,8,parcialmente_nublado,nublado
6,19.2,14.4,15.1,87.3,21.6,218.8,92.9,3.6,196.9,17,8,nublado,parcialmente_nublado
6,19.2,16.9,15.2,85.3,13,268,97.1,5.4,158.5,13.7,6,lluvioso,nublado
6,19.1,16.7,15.2,86,16.6,267.5,99.2,6.4,174.3,15.1,6,lluvioso,lluvioso
6,19.1,17.1,15.5,87.9,13,254.4,100,4.4,192.3,16.5,7,nublado,lluvioso
6,20.1,16.7,16.1,90.3,13,242.6,99.2,4.6,215.9,18.8,8,lluvioso,nublado
6,22.1,17.1,16,85.5,16.6,174.6,72.6,6.7,195.5,16.7,7,parcialmente_nublado,lluvioso
6,20.1,16.1,15.6,87.3,22.3,166.2,56.3,8.6,212.1,18.3,8,parcialmente_nublado,parcialmente_nublado
6,21.1,15.1,15.5,86,16.6,178.5,77.4,8.4,197.3,17,7,parcialmente_nublado,parcialmente_nublado
6,20.1,16.7,15.7,85.2,14.8,183.8,99.2,8.4,189.1,16.3,7,lluvioso,parcialmente_nublado
6,20.1,17.1,15.1,81,16.6,229.7,99.2,9,217.6,18.7,8,lluvioso,lluvioso
6,21.1,17.1,15,80.5,14.8,222.7,93.8,9.9,195,16.7,7,nublado,lluvioso
6,20.1,16.6,15.2,81.7,11.2,193.1,97.1,7.9,204.3,17.7,7,lluvioso,nublado
6,21.1,16.7,15.2,80.3,20.5,169.9,86.3,7.3,200.2,17.3,7,lluvioso,lluvioso
6,20.4,15.9,15,85.2,14.8,188.8,74.8,6.7,194.1,16.7,7,parcialmente_nublado,lluvioso
6,18.2,15.1,14.9,87.9,11.2,236.5,97.5,5,200.9,17.3,7,nublado,parcialmente_nublado
6,18.1,15.7,15.1,88.2,13,235,100,7.3,192,16.5,7,lluvioso,nublado
6,18.1,16.1,14.9,86.5,14.8,179.8,100,8.5,209.3,18,8,lluvioso,lluvioso
6,22.1,16.1,14.5,78.7,22.3,160.3,77.9,9.4,190.3,16.5,7,lluvioso,lluvioso
6,20.1,15.1,14.7,81.8,20.5,167.9,76.1,8.8,191.1,16.6,7,lluvioso,lluvioso
6,20.1,17.1,14.8,81.7,16.6,199.8,100,8.2,216.7,18.8,8,lluvioso,lluvioso
6,19.1,16.7,15,84.8,13,193.3,98.8,9,190.6,16.6,7,lluvioso,lluvioso
6,19.1,16.1,15.1,86.8,16.6,251.8,100,7.3,201.7,17.3,7,nublado,lluvioso
6,19.1,16.1,15.3,87.3,14.8,179,100,8.2,190.9,16.4,7,lluvioso,nublado
6,20.1,16.9,15,82.5,14.8,191.8,100,9.2,204.7,17.5,7,lluvioso,lluvioso
7,21.1,16.9,14.5,78.5,13,182.3,99.2,8.9,196.7,16.9,7,lluvioso,lluvioso
7,21.1,17.1,14.9,79.3,18.4,201.6,82.1,7.6,207.2,17.9,7,lluvioso,lluvioso
7,19.4,17.2,15.1,81.7,16.6,186.7,95,7.8,213.2,18.4,8,lluvioso,lluvioso
7,19.1,17.1,15.1,83.7,22.3,170.3,97.6,7.1,195.2,16.8,7,lluvioso,lluvioso
7,19.1,17.1,15.7,85.8,16.6,172,100,9.8,203.1,17.6,8,lluvioso,lluvioso
7,19.1,16.9,14.8,83.6,13,278.3,100,9.8,181.9,15.5,7,lluvioso,lluvioso
7,20.1,17.1,15.1,82.4,13,183.2,99.6,6.9,207.1,17.8,7,nublado,lluvioso
7,19.1,16.7,15.1,86.5,14.8,183.5,100,7.8,207.5,18,7,nublado,nublado
7,20.1,16.1,15.5,86.2,13,194.9,100,9.5,199.6,17.2,7,lluvioso,nublado
7,20.1,17.4,15.7,83.2,14.8,174.7,100,9.2,209.1,18.1,8,lluvioso,lluvioso
7,20.1,17.1,15.6,84.2,20.5,166.2,100,10,208.4,18,7,lluvioso,lluvioso
7,20.1,16.1,15.2,84.2,14.8,268,100,9.9,207.5,18,8,lluvioso,lluvioso
7,21.1,17.1,15.2,81.4,18.4,169.9,97.8,9,0,0,0,lluvioso,lluvioso
7,19.1,16.6,15.2,85.2,14.8,225.3,100,9.5,175.9,15.3,7,lluvioso,lluvioso
7,18.4,16.4,15.2,87,16.6,185.8,98,7.8,183.1,15.8,7,lluvioso,lluvioso
7,19,15.9,14.1,81.6,11.2,205.8,84.3,8.3,206.6,17.8,8,parcialmente_nublado,lluvioso
7,19.1,16.1,14.4,82.6,20.5,172,99.4,9,202.1,17.6,7,nublado,parcialmente_nublado
7,18.1,16.1,14.2,84.6,18.4,194.2,100,9.5,213.3,18.4,8,nublado,nublado
7,18.4,15.1,14.4,86.1,16.6,194.2,100,7.5,215.4,18.6,8,nublado,nublado
7,19.1,16.1,14.5,85,16.6,180,100,7.7,229,19.7,8,nublado,nublado
7,18.2,15.9,14.8,86.8,16.6,181,100,7.7,239.7,20.6,8,nublado,nublado
7,20.1,15.4,14.8,88,18.4,170.9,99.6,8.4,228.3,19.5,8,nublado,nublado
7,18.1,15.9,14.3,85.1,18.4,173.5,100,9,217.3,18.7,8,lluvioso,nublado
7,20.1,16.1,14,80.1,20.5,169.3,95.4,10,244.1,21.1,9,nublado,lluvioso
7,19.1,15.9,14.2,82.4,25.9,171,100,9.6,216.5,18.6,8,nublado,nublado
7,19.1,16.6,13.8,78.8,20.5,184.8,100,9.5,211.1,18.2,8,lluvioso,nublado
7,21.1,16.1,13.9,76.9,16.6,182.5,87.8,9.7,211.5,18.2,8,lluvioso,lluvioso
7,19.1,16.7,14.2,80.3,20.5,169.9,100,9.3,217.4,18.7,8,nublado,lluvioso
7,20.1,16.1,13.7,77.9,16.6,181.8,91.3,10,236.3,20.3,9,nublado,nublado
7,19.1,15.9,13.9,81.2,18.4,176.1,89.6,8,238.5,20.7,9,parcialmente_nublado,nublado
7,20.1,16.1,14.2,83.2,16.6,176.2,87.9,9.7,244.1,21.2,9,parcialmente_nublado,parcialmente_nublado
8,20.1,16.1,14.3,82.7,13,221.6,100,8.7,234.4,20.2,9,lluvioso,parcialmente_nublado
8,19.1,16.1,14,81.4,20.5,180.2,99.2,9.3,224.8,19.3,8,lluvioso,lluvioso
8,19.1,16.1,13.6,79,16.6,198.1,100,10,214.6,18.4,7,lluvioso,lluvioso
8,19.6,16.1,14.1,81.9,14.8,177.5,92.1,8.8,207.8,17.8,8,nublado,lluvioso
8,20.1,16.1,14.2,80.5,29.5,160.9,97.5,8.7,221.1,18.9,8,lluvioso,nublado
8,18.5,16.1,13.9,81.2,25.9,163.4,97.5,10,223.2,19.3,9,nublado,lluvioso
8,18.1,16.1,14.1,82.9,16.6,182.6,100,9.8,226.5,19.7,8,lluvioso,nublado
8,19.1,16.1,14.1,82.7,18.4,168.6,100,10,211.9,18.3,7,lluvioso,lluvioso
8,19.1,16.1,13.9,80.7,14.8,222.8,95.4,9.9,238.9,20.8,8,lluvioso,lluvioso
8,20.1,15.4,14.2,82.1,16.6,199.5,88.8,8.1,239.2,20.9,9,lluvioso,lluvioso
8,18.1,15.4,14.5,87.8,18.4,187.3,100,8.1,245.2,21.3,9,nublado,lluvioso
8,18.1,15.1,14.1,84,13,188.1,100,9.3,239.5,20.7,8,nublado,nublado
8,20.1,15.9,14.1,81.3,22.3,170.2,96.7,9.4,245.7,21.1,9,lluvioso,nublado
8,19.1,15.1,14.3,83.2,20.5,178.3,99.2,9.8,240.3,20.9,8,lluvioso,lluvioso
8,18.4,15.7,14.3,84.5,13,239.6,100,10,227.4,19.6,9,lluvioso,lluvioso
8,18.2,16.1,14.2,82.4,18.4,174.9,100,9.8,236.2,20.3,8,lluvioso,lluvioso
8,19.1,16.1,14.1,81.4,32.4,169,100,9.5,249.5,21.6,9,nublado,lluvioso
8,20.1,15.9,14,81.3,20.5,183.5,98.8,10,232.7,20.2,8,lluvioso,nublado
8,18.1,16.1,14.2,83.7,16.6,191.9,100,9.6,253.1,22,8,nublado,lluvioso
8,18.1,15.9,14,84.1,11.2,221.6,100,8.3,248.9,21.4,8,nublado,nublado
8,20.1,15.7,14.1,82.9,16.6,287.2,74.6,8,249.4,21.7,9,parcialmente_nublado,nublado
8,21.1,15.9,14.7,83.1,18.4,205.8,84.6,9.1,262.9,22.6,9,parcialmente_nublado,parcialmente_nublado
8,19.1,15.9,15,86.7,16.6,182.4,100,8.9,249.6,21.5,9,nublado,parcialmente_nublado
8,19.1,16.1,15,85.1,16.6,177,99.6,9.3,234.2,20.2,8,lluvioso,nublado
8,20.1,15.9,15,85.1,29.5,172.7,97.9,9,246.3,21.3,9,nublado,lluvioso
8,18.2,15.9,14.6,85.3,18.4,187.8,100,9.6,241.9,21,9,nublado,nublado
8,18.1,15.1,14.7,87.7,18.4,187.7,99.6,9.5,249.6,21.6,8,lluvioso,nublado
8,22.1,16.1,14.7,80.1,25.9,180.8,76.1,10,249.7,21.7,9,lluvioso,lluvioso
8,21.1,15.1,14.6,83.4,20.5,173.8,90.4,9,258.6,22.3,9,lluvioso,lluvioso
8,19.1,15.7,14.4,84.8,11.2,244.4,99.6,8.5,251.5,21.8,9,lluvioso,lluvioso
8,18.1,15.7,14.4,85,20.5,167.1,100,9.3,239.1,20.7,9,lluvioso,lluvioso
9,18.7,15.1,13.5,80,32.4,173.1,88,9.9,269.3,23.2,9,parcialmente_nublado,lluvioso
9,21.1,15.4,14.6,84.7,18.4,190.7,98.8,9.1,267.7,23.1,9,nublado,parcialmente_nublado
9,19.1,15.7,14.5,85.6,18.4,262.4,99.6,9,282.4,24.4,9,nublado,nublado
9,19.1,15.6,14.6,86.2,18.4,180.2,98.8,8.6,273.4,23.8,9,nublado,nublado
9,18.2,15.7,14.2,84.8,16.6,196.7,100,8.9,282.9,24.4,10,nublado,nublado
9,18.4,15.7,13.9,82.6,16.6,207.5,97.3,9.8,284.6,24.8,10,nublado,nublado
9,20.1,15.9,13.9,79.8,25.9,174.1,96.7,9.6,276.6,23.8,9,nublado,nublado
9,19.1,16.1,13.1,76.9,18.4,179.3,100,10,279.8,24.1,9,nublado,nublado
9,20.1,15.9,13.4,77.8,16.6,184.5,97.5,9.8,272.8,23.7,9,nublado,nublado
9,21.1,16.1,13.7,77.1,25.9,168,82.5,9.8,268.3,23.3,10,parcialmente_nublado,nublado
9,19.4,15.9,13.5,79.9,25.9,173.4,100,9.8,283.1,24.5,10,nublado,parcialmente_nublado
9,18.2,15.7,13.7,81.1,14.8,183,99.2,10,261.5,22.7,10,lluvioso,nublado
9,20.1,16.1,14.1,79.7,16.6,174.1,79.8,10,271.2,23.6,9,parcialmente_nublado,lluvioso
9,20.9,16.1,14.4,81,20.5,180.5,83.3,10,276.8,24,9,parcialmente_nublado,parcialmente_nublado
9,19.1,16.1,15.1,86.1,22.3,167.6,100,9.8,245.6,21.2,9,lluvioso,parcialmente_nublado
9,19.1,16.1,15,86.8,18.4,189.7,100,9.6,250.7,21.7,8,lluvioso,lluvioso
9,21.1,16.1,15.1,84.7,18.4,190.3,78.9,9.2,250.2,21.8,8,lluvioso,lluvioso
9,21.1,16.7,15.3,84.5,22.3,176.8,85.9,7,279.2,24.1,9,parcialmente_nublado,lluvioso
9,20.1,16.7,15.1,85.1,18.4,189.8,98.8,9.4,265,22.9,9,nublado,parcialmente_nublado
9,20.1,16.1,15.1,85.1,22.3,171.6,100,9.2,258.1,22.3,9,lluvioso,nublado
9,19.1,16.1,14.9,85.2,18.4,174.9,100,9.2,262.6,22.6,9,nublado,lluvioso
9,20.4,16.1,15,85,18.4,178.3,98.8,9.8,283.4,24.5,10,lluvioso,nublado
9,19.2,15.9,14.7,84,20.5,171.8,99.6,9.3,284.5,24.7,10,lluvioso,lluvioso
9,21.1,17.1,15.1,81.1,16.6,184.8,97.5,9.8,276.4,23.9,10,lluvioso,lluvioso
9,19.6,16.7,14.8,81.7,20.5,175.8,100,9.8,258.3,22.3,9,nublado,lluvioso
9,21.1,17.1,14.7,78.5,18.4,172.2,80.8,9.4,289.9,25.2,10,parcialmente_nublado,nublado
9,20.2,16.9,14.7,79.8,22.3,170.1,85.1,10,254.3,22,9,lluvioso,parcialmente_nublado
9,21.1,16.9,15,81.3,24.1,168.4,95.8,9.1,268.8,23.3,9,lluvioso,lluvioso
9,20.1,15.8,15,81.5,20.5,189.5,98.4,10,247.5,21.3,9,nublado,lluvioso
9,20.1,16.7,14.8,80.5,25.9,166,92.8,9.8,258.7,22.4,9,lluvioso,nublado
10,21.1,16.9,14.9,79.6,24.1,169.8,91.7,10,243.7,21,8,lluvioso,lluvioso
10,21.2,17.1,15.5,82,20.5,177.5,95,10,224.3,19.5,9,nublado,lluvioso
10,21.1,17.1,15.5,83,25.9,170.1,99.2,9.8,248,21.5,9,lluvioso,nublado
10,20.1,17.1,15.2,83.4,22.3,173,100,9.6,264.4,22.9,9,lluvioso,lluvioso
10,20.1,17.1,14.9,81.3,18.4,193.7,100,10,245.6,21.3,9,lluvioso,lluvioso
10,21.1,17.1,14.9,79.9,20.5,180.6,76.6,9.6,284.3,24.4,10,lluvioso,lluvioso
10,21.4,16.7,14.5,78,24.1,161.9,55.5,10,298.1,25.7,10,lluvioso,lluvioso
10,21.2,16.1,14.7,80.5,25.9,169.2,71.5,10,312,26.9,10,parcialmente_nublado,lluvioso
10,22.1,17.1,15.1,80,22.3,173.7,85.8,10,307.8,26.5,10,parcialmente_nublado,parcialmente_nublado
10,22.1,17.7,15.2,78.4,29.5,167.9,75.2,9.8,265,22.7,9,parcialmente_nublado,parcialmente_nublado
10,21.1,17.1,15.3,79.8,25.9,165.4,93.8,10,297.1,25.6,10,nublado,parcialmente_nublado
10,22.1,17.1,14.9,76.1,22.3,173.5,89.2,10,318.1,27.5,10,parcialmente_nublado,nublado
10,21.9,17.1,15,76.8,18.4,188,97.5,10,305.6,26.4,10,nublado,parcialmente_nublado
10,22.2,17.1,14.9,76.1,25.9,172.6,82.3,9.7,304,26.2,10,parcialmente_nublado,nublado
10,21.1,16.1,14.8,80,27.7,163.7,87.9,10,294.6,25.5,10,parcialmente_nublado,parcialmente_nublado
10,22.2,17.7,15.1,76.5,25.9,169.6,70.8,10,317.2,27.5,10,lluvioso,parcialmente_nublado
10,23.1,15.7,15.1,79,22.3,174.4,71.3,10,309.1,26.8,10,lluvioso,lluvioso
10,22.1,16.2,15.3,80.7,20.5,189.9,91.7,10,308,26.8,10,lluvioso,lluvioso
10,21.1,17.1,15.4,82.1,20.5,270.8,78.1,9.9,267.9,23.3,10,lluvioso,lluvioso
10,21.2,17.1,15.6,83.6,18.4,230.4,87.1,9.5,264.8,22.7,9,lluvioso,lluvioso
10,21.1,17.1,15.1,81.8,20.5,172.3,90.4,9.5,283.7,24.7,9,lluvioso,lluvioso
10,21.1,16.1,14.9,79.3,29.5,161.9,98.3,9.7,308,26.8,10,lluvioso,lluvioso
10,20.4,16.5,14.2,79.6,16.6,179.2,77.3,9.6,296.8,25.6,10,lluvioso,lluvioso
