name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lima,2010-12-13,22.1,17,19,22.1,17,19,16.2,84.2,0,0,0,,,,,16.6,224.6,1012.7,81.8,8.7,180.6,15.5,6,,2010-12-13T05:37:40,2010-12-13T18:27:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-14,20,16.9,18.2,20,16.9,18.2,15.7,85.8,0,0,0,,,,,14.8,196.1,1012.3,93.8,9.4,284.8,24.4,10,,2010-12-14T05:38:05,2010-12-14T18:27:37,0.29,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,SPIM"
Lima,2010-12-15,21.2,16,18.4,21.2,16,18.4,15.8,85.2,0,0,0,,,,,17.6,184.3,1012.4,75.3,7.3,311.1,26.8,10,,2010-12-15T05:38:30,2010-12-15T18:28:09,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-16,23,17.9,19.7,23,17.9,19.7,16.2,80.7,0,0,0,,,,,27.7,173.4,1013.8,59,10,171.5,14.7,5,,2010-12-16T05:38:56,2010-12-16T18:28:41,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-17,23,17.9,19.7,23,17.9,19.7,16.4,82.1,0,0,0,,,,,18.4,176.5,1013.8,67.9,9.6,289.7,24.9,10,,2010-12-17T05:39:23,2010-12-17T18:29:12,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-18,23.1,17.8,19.6,23.1,17.8,19.6,16.6,83,0,0,0,,,,,16.6,194.3,1013,83.7,9.3,285.3,24.5,9,,2010-12-18T05:39:51,2010-12-18T18:29:44,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-19,24,18,19.8,24,18,19.8,16.4,80.7,0,0,0,,,,,14.8,184.5,1012.4,75.8,9.9,285.4,24.6,10,,2010-12-19T05:40:19,2010-12-19T18:30:14,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-20,22,17.8,19.1,22,17.8,19.1,16.3,83.8,0,0,0,,,,,13,258.2,1012.5,74.9,8.3,231.9,20.1,8,,2010-12-20T05:40:47,2010-12-20T18:30:45,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-21,22.7,17.9,19.7,22.7,17.9,19.7,16.9,84,0,0,0,,,,,14.8,249.4,1014.1,78.7,9.9,170.6,14.8,6,,2010-12-21T05:41:17,2010-12-21T18:31:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-22,23.8,18.9,20.2,23.8,18.9,20.2,17.3,83.7,0,0,0,,,,,16.6,183.4,1014.1,76.3,9.8,312,26.8,10,,2010-12-22T05:41:46,2010-12-22T18:31:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-23,23,18,19.9,23,18,19.9,17.2,84.6,0.2,100,8.33,rain,,,,14.8,195,1013.9,84.5,8.9,214.1,18.6,8,,2010-12-23T05:42:17,2010-12-23T18:32:13,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,SPIM"
Lima,2010-12-24,24.2,18,20.7,24.2,18,20.7,17.4,81.7,0.1,100,4.17,rain,,,,13,186.7,1012.6,83.7,9.3,215.6,18.6,8,,2010-12-24T05:42:47,2010-12-24T18:32:42,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"84628099999,SPIM"
Lima,2010-12-25,24,18,20.5,24,18,20.5,17,81,0,0,0,,,,,18.4,189.2,1011.6,70.2,9.9,211.2,18.2,8,,2010-12-25T05:43:19,2010-12-25T18:33:10,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-26,23,18,20.6,23,18,20.6,16.9,79.8,0,0,0,,,,,25.9,175.1,1012.8,71.4,10.2,284.1,24.5,10,,2010-12-26T05:43:50,2010-12-26T18:33:37,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-27,24,19,21.4,24,19,21.4,17.2,77.7,0,0,0,,,,,18.4,176,1013,64,10,271.2,23.4,10,,2010-12-27T05:44:22,2010-12-27T18:34:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-28,23,18,20.6,23,18,20.6,17.3,81.8,0,0,0,,,,,22.3,175.5,1012.3,53,10.2,284.9,24.5,10,,2010-12-28T05:44:54,2010-12-28T18:34:30,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-29,24.2,18.8,20.9,24.2,18.8,20.9,17.3,80.5,0,0,0,,,,,18.4,177.9,1011.1,68.5,9.5,218.6,18.8,8,,2010-12-29T05:45:27,2010-12-29T18:34:56,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-30,23,18.9,20.2,23,18.9,20.2,17.3,83.7,0,0,0,,,,,18.4,173.4,1011.5,76.5,10.4,257.8,22.3,9,,2010-12-30T05:46:00,2010-12-30T18:35:20,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2010-12-31,24,18,20.5,24,18,20.5,17.7,84.2,0,0,0,,,,,18.4,169.9,1011.3,82.1,9.3,331.1,28.4,10,,2010-12-31T05:46:33,2010-12-31T18:35:44,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-01,23.9,18,20.9,23.9,18,20.9,17.7,82.5,0,0,0,,,,,16.6,177,1012,62.9,7.4,304,26.3,10,,2011-01-01T05:47:06,2011-01-01T18:36:08,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-02,25,18.8,21.5,25,18.8,21.5,17.6,79.2,0,0,0,,,,,20.5,175.9,1011.9,70,10,239.3,20.6,9,,2011-01-02T05:47:39,2011-01-02T18:36:30,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-03,25,19.7,21.6,25,19.7,21.6,17.9,79.7,0,0,0,,,,,20.5,171.3,1011.2,78.2,10.3,237.2,20.5,9,,2011-01-03T05:48:13,2011-01-03T18:36:52,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-04,23.7,17.8,20.1,23.7,17.8,20.1,17.2,83.8,0,0,0,,,,,13,225.4,1011.5,65,9,247.6,21.3,9,,2011-01-04T05:48:46,2011-01-04T18:37:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-05,23,17.9,20,23,17.9,20,17.1,83.7,0,0,0,,,,,16.6,185.2,1011.5,87.2,9.2,149,12.9,6,,2011-01-05T05:49:20,2011-01-05T18:37:33,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-06,25,18,20.9,25,18,20.9,16.8,78.1,0,0,0,,,,,20.5,183.8,1012.3,78.3,10.3,212.6,18.3,8,,2011-01-06T05:49:54,2011-01-06T18:37:52,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-07,23.1,18.8,20.9,23.1,18.8,20.9,16.9,78.2,0,0,0,,,,,24.1,172.3,1012,71.8,10.3,234,20.2,9,,2011-01-07T05:50:27,2011-01-07T18:38:10,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-08,24,19,20.8,24,19,20.8,17.3,80.9,0,0,0,,,,,20.5,172.7,1010.9,72.3,10.3,280.1,24.2,10,,2011-01-08T05:51:01,2011-01-08T18:38:27,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-09,25,19,21.1,25,19,21.1,17.1,78.5,0,0,0,,,,,16.6,179.7,1010.9,71.1,10.2,228.5,19.7,8,,2011-01-09T05:51:35,2011-01-09T18:38:43,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-10,23.8,19,21,23.8,19,21,17.2,79.1,0,0,0,,,,,20.5,179.1,1011.1,65.8,10.1,274.3,23.7,9,,2011-01-10T05:52:08,2011-01-10T18:38:59,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-11,25,19,20.9,25,19,20.9,17.3,80.1,0,0,0,,,,,20.5,175.9,1010.6,78.9,10,259.9,22.4,9,,2011-01-11T05:52:41,2011-01-11T18:39:13,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-12,25.8,19,21.7,25.8,19,21.7,17.7,78.3,0,0,0,,,,,23.1,178.6,1010.3,55.5,10,312.3,27.2,10,,2011-01-12T05:53:14,2011-01-12T18:39:27,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-13,25,19,21.6,25,19,21.6,18.1,80.9,0,0,0,,,,,16.6,185.9,1010.4,78.1,9.9,224.8,19.5,9,,2011-01-13T05:53:47,2011-01-13T18:39:39,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-14,27,19,22.6,27.9,19,22.7,18,76.4,0,0,0,,,,,13,188.8,1010.8,68.8,10,296.2,25.8,10,,2011-01-14T05:54:20,2011-01-14T18:39:50,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-15,25.1,19.9,22.1,25.1,19.9,22.1,17.7,76.4,0,0,0,,,,,29.5,169,1010.7,68.2,9.9,260.8,22.5,9,,2011-01-15T05:54:52,2011-01-15T18:40:01,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-16,25,19.8,22,25,19.8,22,17.7,77.1,0,0,0,,,,,18.4,173.8,1010.2,69.1,10,181.4,15.6,6,,2011-01-16T05:55:25,2011-01-16T18:40:10,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-17,24,18,21.4,24,18,21.4,18.2,82.6,0,0,0,,,,,16.6,279,1011.2,66.9,9.3,308.7,26.6,10,,2011-01-17T05:55:56,2011-01-17T18:40:18,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-18,27,18.4,22.6,28.2,18.4,22.8,18.3,77.8,0,0,0,,,,,16.6,185.5,1011.2,76.1,10.4,256.7,22.2,10,,2011-01-18T05:56:28,2011-01-18T18:40:26,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM,remote"
Lima,2011-01-19,26.1,20,22.3,26.1,20,22.3,18,76.9,0,0,0,,,,,16.6,186.5,1011.7,80.3,10.1,115.1,9.9,3,,2011-01-19T05:56:59,2011-01-19T18:40:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-20,25,19.8,21.5,25,19.8,21.5,17.3,77.1,0,0,0,,,,,18.4,178,1011.6,75.1,10.2,244.5,21.1,9,,2011-01-20T05:57:30,2011-01-20T18:40:37,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-21,25,19,21.5,25,19,21.5,17.2,77,0,0,0,,,,,20.5,175.7,1011.1,78.8,10.2,226.5,19.6,8,,2011-01-21T05:58:00,2011-01-21T18:40:41,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-22,25.1,18.8,21.5,25.1,18.8,21.5,17.1,77.2,0,0,0,,,,,20.5,182.3,1010,70.8,10,258.8,22.4,10,,2011-01-22T05:58:30,2011-01-22T18:40:44,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM,remote"
Lima,2011-01-23,26,18.6,21.7,26,18.6,21.7,17.8,79.2,0,0,0,,,,,18.4,175.7,1010.6,67.7,10.3,240.4,20.6,9,,2011-01-23T05:58:59,2011-01-23T18:40:46,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM,remote"
Lima,2011-01-24,25,19,21.7,25,19,21.7,17.4,77,0,0,0,,,,,16.6,177.4,1010.3,58,10,296.8,25.6,10,,2011-01-24T05:59:28,2011-01-24T18:40:46,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-25,26.2,19,22.1,26.2,19,22.1,18.3,79.4,0,0,0,,,,,16.6,181.8,1010.8,53.7,10.1,313,27,10,,2011-01-25T05:59:57,2011-01-25T18:40:46,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-26,26,19.9,22.3,26,19.9,22.3,18.7,80.5,0,0,0,,,,,24.1,171,1010.6,69.8,10.1,305.6,26.3,10,,2011-01-26T06:00:25,2011-01-26T18:40:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-27,27,21.1,23.5,28.5,21.1,23.6,19.4,78.1,0,0,0,,,,,22.3,169.3,1011.4,79.8,10.4,259.1,22.4,10,,2011-01-27T06:00:52,2011-01-27T18:40:42,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-28,27,22,23.9,28.5,22,24,19.4,76,0,0,0,,,,,20.5,175,1012,82.9,10.4,212.8,18.4,7,,2011-01-28T06:01:19,2011-01-28T18:40:38,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-29,27.7,21.8,24,29.2,21.8,24.2,19.6,77.1,0,0,0,,,,,16.6,179.4,1014,82.5,10.3,259.3,22.4,9,,2011-01-29T06:01:46,2011-01-29T18:40:34,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-30,28,21,23.6,29.3,21,23.9,19.4,78.1,0,0,0,,,,,38.9,170.3,1013.3,60.6,9.1,277.3,24,9,,2011-01-30T06:02:11,2011-01-30T18:40:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-01-31,26,20,22.4,26,20,22.4,19.6,84.1,0,0,0,,,,,24.1,170.3,1012,74.1,10.4,299.9,26,10,,2011-01-31T06:02:37,2011-01-31T18:40:21,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-01,26.7,21,22.8,28.1,21,22.8,19.1,80.3,0,0,0,,,,,20.5,177.6,1011.6,71.5,10.4,296.8,25.6,10,,2011-02-01T06:03:01,2011-02-01T18:40:13,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-02,26.7,21,23.4,28.1,21,23.5,19.2,77.6,0,0,0,,,,,22.3,175.5,1011.3,72,10.1,256.6,22.1,8,,2011-02-02T06:03:25,2011-02-02T18:40:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-03,26,20.7,23.2,26,20.7,23.2,19.4,79.9,0,0,0,,,,,27.7,168.6,1010.5,78.3,10,260,22.4,9,,2011-02-03T06:03:49,2011-02-03T18:39:54,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-04,28,21,23.7,30.1,21,24,19.7,78.7,0,0,0,,,,,16.6,195,1009.2,74.2,10.2,179.7,15.5,8,,2011-02-04T06:04:12,2011-02-04T18:39:43,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-05,29,21,23.7,30.3,21,24,19.2,77.3,0,0,0,,,,,20.5,193.6,1009.7,70,10,281,24.1,10,,2011-02-05T06:04:34,2011-02-05T18:39:31,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-06,28,22.8,24.2,29.7,22.8,24.3,19.5,75.3,0,0,0,,,,,14.8,180.4,1010.4,81.3,10.3,209.3,18.1,9,,2011-02-06T06:04:56,2011-02-06T18:39:18,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-07,29,21.9,24.4,30.8,21.9,24.8,19.7,76.2,0,0,0,,,,,16.6,182.8,1011.9,80.7,10.3,284.8,24.6,10,,2011-02-07T06:05:17,2011-02-07T18:39:04,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-08,28,22,24.3,30.7,22,24.7,20.9,81.4,0,0,0,,,,,14.8,185.4,1012.6,80.2,10.3,220.6,19,8,,2011-02-08T06:05:37,2011-02-08T18:38:49,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-09,29,21,24.2,30.3,21,24.5,19.7,77,0,0,0,,,,,14.8,184.4,1011.3,63.6,10.1,274.5,23.9,9,,2011-02-09T06:05:57,2011-02-09T18:38:33,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-10,25.8,20.8,22.8,25.8,20.8,22.8,20.1,84.8,0,0,0,,,,,24.1,171.2,1010.5,66.3,9.8,170.8,14.8,6,,2011-02-10T06:06:16,2011-02-10T18:38:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-11,27,20.2,23.3,28.5,20.2,23.4,20.1,82.6,0,0,0,,,,,24.1,171.3,1011.2,81.3,9.3,147.3,12.8,5,,2011-02-11T06:06:35,2011-02-11T18:37:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-12,26,21,23.1,26,21,23.1,20.2,83.6,0,0,0,,,,,24.1,169,1013.1,85.4,10,229.4,19.7,8,,2011-02-12T06:06:52,2011-02-12T18:37:40,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-13,27,21.9,23.4,28.5,21.9,23.6,20.2,82.7,0,0,0,,,,,24.1,179.6,1012.3,68.6,10.3,317,27.4,10,,2011-02-13T06:07:10,2011-02-13T18:37:20,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-14,25.1,21,22.9,25.1,21,22.9,19.9,83.7,0,0,0,,,,,13,193.2,1012.2,86.7,10.2,203.2,17.5,8,,2011-02-14T06:07:26,2011-02-14T18:37:00,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-15,26.9,19,22.1,28.3,19,22.2,19.1,83.5,0,0,0,,,,,11.2,213.3,1012.1,65.6,7.1,326.6,28.3,10,,2011-02-15T06:07:43,2011-02-15T18:36:38,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-16,28,20,23.3,29.7,20,23.4,19.2,78.7,0,0,0,,,,,16.6,196.3,1012.5,52.3,10.1,328.3,28.5,10,,2011-02-16T06:07:58,2011-02-16T18:36:16,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-17,26,20,22.8,26,20,22.8,18.7,78.7,0,0,0,,,,,24.1,175.2,1012.9,67.4,10.3,262.4,22.6,10,,2011-02-17T06:08:13,2011-02-17T18:35:53,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-18,25,19.9,21.8,25,19.9,21.8,18.6,82.4,0,0,0,,,,,13,201.8,1012.7,78.5,10.3,221.2,19.2,9,,2011-02-18T06:08:27,2011-02-18T18:35:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-19,27,19,22.3,27.9,19,22.3,18.2,78.7,0,0,0,,,,,16.6,190.1,1011.4,48.5,8.6,237.4,20.6,8,,2011-02-19T06:08:41,2011-02-19T18:35:04,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-20,26,18.9,21.9,26,18.9,21.9,17.8,78.4,0,0,0,,,,,16.6,182.1,1011,63.2,10,316.2,27.4,10,,2011-02-20T06:08:54,2011-02-20T18:34:38,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-21,26.2,19,22,26.2,19,22,17.8,78.4,0,0,0,,,,,16.6,191,1010.3,57.6,10,316.1,27.3,10,,2011-02-21T06:09:07,2011-02-21T18:34:12,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-22,27.1,20,22,27.9,20,22.1,18.1,79.3,0,0,0,,,,,14.8,191.6,1010.7,79,9.7,250,21.6,9,,2011-02-22T06:09:19,2011-02-22T18:33:45,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-23,25,19,21.8,25,19,21.8,18,79.7,0,0,0,,,,,13,204.6,1010.8,68.8,9.5,299.1,25.9,10,,2011-02-23T06:09:30,2011-02-23T18:33:17,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-24,28,19,23.4,28.9,19,23.7,18.1,73.3,0,0,0,,,,,20.5,186.8,1011.6,74.4,9.3,304.3,26.3,10,,2011-02-24T06:09:41,2011-02-24T18:32:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-25,30,21.9,24.9,30.4,21.9,25.2,18.2,67.7,0,0,0,,,,,18.4,178.5,1012.7,72.4,10.2,257.2,22.1,8,,2011-02-25T06:09:51,2011-02-25T18:32:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-26,29,21,24,30.3,21,24.3,18.7,73.1,0,0,0,,,,,18.4,176.8,1011.8,58.8,10.1,320.5,27.6,10,,2011-02-26T06:10:01,2011-02-26T18:31:50,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-27,25,19,21,25,19,21,18.5,86.2,0,0,0,,,,,18.4,178.7,1011.3,73.7,7.1,251.3,21.6,9,,2011-02-27T06:10:11,2011-02-27T18:31:20,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-02-28,23,18.7,20.3,23,18.7,20.3,18.4,88.6,0,0,0,,,,,13,261,1011.5,94.8,6,309.9,26.8,10,,2011-02-28T06:10:20,2011-02-28T18:30:49,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,SPIM"
Lima,2011-03-01,22,18,19.6,22,18,19.6,18,90.7,0,0,0,,,,,16.6,308.5,1011.6,98,4.8,335.5,28.8,10,,2011-03-01T06:10:28,2011-03-01T18:30:17,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,SPIM"
Lima,2011-03-02,23,18,20.1,23,18,20.1,18.2,89.2,0,0,0,,,,,13,277.7,1011.4,78.3,5.8,330.4,28.4,10,,2011-03-02T06:10:36,2011-03-02T18:29:45,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-03,27,19.2,23,27.7,19.2,23.1,17.5,72.6,0,0,0,,,,,9.4,251.6,1011.3,69,9.3,304.2,26.3,10,,2011-03-03T06:10:44,2011-03-03T18:29:12,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-04,28,21.8,24.3,28.3,21.8,24.5,17.6,67,0,0,0,,,,,11.2,231.4,1011.4,59.1,10.3,272,23.5,9,,2011-03-04T06:10:51,2011-03-04T18:28:39,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-05,28,20.9,23.9,28.2,20.9,24.1,18.6,74.1,0,0,0,,,,,16.6,186.1,1011,72.9,10.2,292.3,25.1,10,,2011-03-05T06:10:58,2011-03-05T18:28:06,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-06,26,20,22.4,26,20,22.4,18.4,79.1,0,0,0,,,,,13,199.3,1011,77.8,10.3,255.7,22,9,,2011-03-06T06:11:04,2011-03-06T18:27:31,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-07,27,19,22.3,28.2,19,22.5,18.5,79.8,0,0,0,,,,,14.8,205.4,1010.4,51,10,312.6,27,10,,2011-03-07T06:11:10,2011-03-07T18:26:57,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-08,26,19,22.3,26,19,22.3,18.6,80.1,0,0,0,,,,,14.8,196.1,1011.2,52.3,9.7,202.5,17.6,7,,2011-03-08T06:11:16,2011-03-08T18:26:22,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-09,27,19,22.3,27.7,19,22.4,18.2,79,0,0,0,,,,,13,203.8,1012.8,62.3,9.7,272.2,23.5,10,,2011-03-09T06:11:21,2011-03-09T18:25:47,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-10,27,20.2,23.1,27.3,20.2,23.1,18.6,77,0,0,0,,,,,11.2,240.6,1014.2,70.5,9.9,307.9,26.5,10,,2011-03-10T06:11:26,2011-03-10T18:25:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-11,27,21,23.1,27.5,21,23.1,18.4,76.7,0,0,0,,,,,11.2,235.7,1014.1,70.6,9.8,231.2,19.8,9,,2011-03-11T06:11:30,2011-03-11T18:24:35,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-12,27.1,19.8,23.1,27.9,19.8,23.2,18.5,76.7,0,0,0,,,,,16.6,190.9,1013.4,56,10.1,253,21.8,9,,2011-03-12T06:11:35,2011-03-12T18:23:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
Lima,2011-03-13,23.7,20,21.8,23.7,20,21.8,18.5,81.7,0,0,0,,,,,16.6,251.5,1012.5,78.4,9.6,258.4,22.2,9,,2011-03-13T06:11:39,2011-03-13T18:23:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,SPIM"
